"Fixture","Phase","IDGAME","Home","Away","Home_Points","Away_Points","Q1H","Q2H","Q3H","Q4H","Q1A","Q2A","Q3A","Q4A","EXH","EXA","Winner","Loser","Home_win","Away_win","Season"
24,"Regular Season","24_2","BER","RMB",97,103,25,35,11,26,41,9,29,24,0,0,"RMB","BER",0,1,"2019-2020"
24,"Regular Season","24_3","OLY","CSK",72,59,20,13,21,18,15,19,4,21,0,0,"OLY","CSK",1,0,"2019-2020"
24,"Regular Season","24_4","BAS","VIL",79,65,20,19,23,17,13,24,14,14,0,0,"BAS","VIL",1,0,"2019-2020"
24,"Regular Season","24_5","KHI","CRV",78,72,28,20,16,14,18,18,15,21,0,0,"KHI","CRV",1,0,"2019-2020"
24,"Regular Season","24_6","FEN","MAC",77,78,23,17,23,14,20,21,23,14,0,0,"MAC","FEN",0,1,"2019-2020"
24,"Regular Season","24_7","BAY","VAL",59,66,13,17,16,13,15,9,21,21,0,0,"VAL","BAY",0,1,"2019-2020"
24,"Regular Season","24_8","PAN","ZEN",96,81,30,16,25,25,11,29,20,21,0,0,"PAN","ZEN",1,0,"2019-2020"
24,"Regular Season","24_9","BAR","MIL",84,80,23,13,27,21,17,28,14,21,0,0,"BAR","MIL",1,0,"2019-2020"
25,"Regular Season","25_1","ZEN","BER",81,83,25,17,22,17,15,23,20,25,0,0,"BER","ZEN",0,1,"2019-2020"
25,"Regular Season","25_2","FEN","RMB",65,94,15,16,20,14,22,25,24,23,0,0,"RMB","FEN",0,1,"2019-2020"
25,"Regular Season","25_3","OLY","VIL",77,68,20,23,18,16,21,12,17,18,0,0,"OLY","VIL",1,0,"2019-2020"
25,"Regular Season","25_4","MIL","KHI",69,78,16,22,13,18,21,18,20,19,0,0,"KHI","MIL",0,1,"2019-2020"
25,"Regular Season","25_5","BAS","ZAL",60,74,17,18,10,15,13,17,21,23,0,0,"ZAL","BAS",0,1,"2019-2020"
25,"Regular Season","25_6","CRV","CSK",81,86,17,20,16,28,16,20,24,26,0,0,"CSK","CRV",0,1,"2019-2020"
25,"Regular Season","25_7","BAY","EFE",63,88,17,8,23,15,19,18,25,26,0,0,"EFE","BAY",0,1,"2019-2020"
25,"Regular Season","25_8","PAN","BAR",81,92,23,22,24,12,20,18,29,25,0,0,"BAR","PAN",0,1,"2019-2020"
25,"Regular Season","25_9","VAL","MAC",82,85,19,19,23,21,18,15,25,27,0,0,"MAC","VAL",0,1,"2019-2020"
26,"Regular Season","26_1","RMB","PAN",96,78,27,21,25,23,16,25,24,13,0,0,"RMB","PAN",1,0,"2019-2020"
26,"Regular Season","26_2","ZEN","BAY",68,77,20,16,18,14,19,21,20,17,0,0,"BAY","ZEN",0,1,"2019-2020"
26,"Regular Season","26_3","CSK","BAR",80,82,15,25,20,20,18,19,26,19,0,0,"BAR","CSK",0,1,"2019-2020"
26,"Regular Season","26_4","BER","EFE",86,99,21,26,18,21,32,18,29,20,0,0,"EFE","BER",0,1,"2019-2020"
26,"Regular Season","26_5","MAC","OLY",71,70,20,19,13,19,16,13,21,20,0,0,"MAC","OLY",1,0,"2019-2020"
26,"Regular Season","26_6","BAS","CRV",71,56,21,18,15,17,15,13,15,13,0,0,"BAS","CRV",1,0,"2019-2020"
26,"Regular Season","26_7","KHI","VIL",108,79,35,30,20,23,28,14,19,18,0,0,"KHI","VIL",1,0,"2019-2020"
26,"Regular Season","26_8","ZAL","MIL",105,97,27,26,19,19,25,19,27,20,14,6,"ZAL","MIL",1,0,"2019-2020"
26,"Regular Season","26_9","VAL","FEN",86,93,14,27,19,26,21,26,18,28,0,0,"FEN","VAL",0,1,"2019-2020"
27,"Regular Season","27_1","CSK","ZEN",86,78,23,23,20,20,21,22,15,20,0,0,"CSK","ZEN",1,0,"2019-2020"
27,"Regular Season","27_2","ZAL","KHI",96,85,29,21,14,32,15,19,24,27,0,0,"ZAL","KHI",1,0,"2019-2020"
27,"Regular Season","27_3","OLY","PAN",81,78,18,27,20,16,20,19,20,19,0,0,"OLY","PAN",1,0,"2019-2020"
27,"Regular Season","27_4","VIL","VAL",72,65,20,18,18,16,17,13,22,13,0,0,"VIL","VAL",1,0,"2019-2020"
27,"Regular Season","27_5","MIL","RMB",73,78,25,20,10,18,11,24,11,32,0,0,"RMB","MIL",0,1,"2019-2020"
27,"Regular Season","27_6","FEN","CRV",66,63,22,19,10,15,20,17,14,12,0,0,"FEN","CRV",1,0,"2019-2020"
27,"Regular Season","27_7","BER","BAR",80,84,18,28,16,18,27,11,28,18,0,0,"BAR","BER",0,1,"2019-2020"
27,"Regular Season","27_8","MAC","EFE",77,75,21,15,21,20,11,31,17,16,0,0,"MAC","EFE",1,0,"2019-2020"
27,"Regular Season","27_9","BAY","BAS",71,80,25,16,13,17,21,23,16,20,0,0,"BAS","BAY",0,1,"2019-2020"
28,"Regular Season","28_1","ZEN","ZAL",76,75,12,25,10,19,27,14,12,13,10,9,"ZEN","ZAL",1,0,"2019-2020"
28,"Regular Season","28_2","PAN","CSK",66,97,22,16,13,15,32,16,17,32,0,0,"CSK","PAN",0,1,"2019-2020"
28,"Regular Season","28_3","RMB","VIL",87,78,14,25,28,20,20,18,25,15,0,0,"RMB","VIL",1,0,"2019-2020"
28,"Regular Season","28_4","VAL","MIL",81,83,12,16,20,17,19,17,12,17,16,18,"MIL","VAL",0,1,"2019-2020"
28,"Regular Season","28_5","KHI","FEN",82,68,26,15,23,18,18,22,14,14,0,0,"KHI","FEN",1,0,"2019-2020"
28,"Regular Season","28_6","EFE","OLY",91,79,29,22,21,19,24,17,14,24,0,0,"EFE","OLY",1,0,"2019-2020"
28,"Regular Season","28_7","CRV","MAC",92,76,27,22,30,13,20,23,15,18,0,0,"CRV","MAC",1,0,"2019-2020"
28,"Regular Season","28_8","BAR","BAY",83,80,21,21,15,26,21,20,27,12,0,0,"BAR","BAY",1,0,"2019-2020"
28,"Regular Season","28_9","BAS","BER",73,72,15,14,19,25,15,24,20,13,0,0,"BAS","BER",1,0,"2019-2020"
