"Fixture","Phase","IDGAME","Home","Away","Home_Points","Away_Points","Q1H","Q2H","Q3H","Q4H","Q1A","Q2A","Q3A","Q4A","EXH","EXA","Winner","Loser","Home_win","Away_win","Season"
27,"Regular Season","27_1","FEN","MAC",79,81,25,16,18,20,15,23,18,25,0,0,"MAC","FEN",0,1,"2016-2017"
27,"Regular Season","27_2","ZAL","EFE",68,76,22,22,15,9,17,24,19,16,0,0,"EFE","ZAL",0,1,"2016-2017"
27,"Regular Season","27_3","BAM","BAS",71,96,11,26,16,18,28,25,21,22,0,0,"BAS","BAM",0,1,"2016-2017"
27,"Regular Season","27_4","PAN","MIL",74,61,21,17,19,17,15,10,15,21,0,0,"PAN","MIL",1,0,"2016-2017"
27,"Regular Season","27_5","CSK","DAR",95,85,24,23,21,27,19,16,27,23,0,0,"CSK","DAR",1,0,"2016-2017"
27,"Regular Season","27_6","CRV","OLY",64,66,9,8,26,15,17,13,12,16,6,8,"OLY","CRV",0,1,"2016-2017"
27,"Regular Season","27_7","GAL","UNS",75,67,21,24,12,18,23,6,12,26,0,0,"GAL","UNS",1,0,"2016-2017"
27,"Regular Season","27_8","RMB","BAR",85,69,22,19,23,21,13,14,24,18,0,0,"RMB","BAR",1,0,"2016-2017"
28,"Regular Season","28_1","EFE","FEN",80,77,21,23,21,15,14,21,19,23,0,0,"EFE","FEN",1,0,"2016-2017"
28,"Regular Season","28_2","MAC","ZAL",77,93,14,19,25,19,17,27,27,22,0,0,"ZAL","MAC",0,1,"2016-2017"
28,"Regular Season","28_3","MIL","BAM",76,84,14,22,16,24,29,21,14,20,0,0,"BAM","MIL",0,1,"2016-2017"
28,"Regular Season","28_4","BAS","PAN",63,72,6,15,16,26,24,13,17,18,0,0,"PAN","BAS",0,1,"2016-2017"
28,"Regular Season","28_5","UNS","CSK",74,85,18,15,24,17,25,19,30,11,0,0,"CSK","UNS",0,1,"2016-2017"
28,"Regular Season","28_6","DAR","GAL",73,67,16,21,24,12,18,21,13,15,0,0,"DAR","GAL",1,0,"2016-2017"
28,"Regular Season","28_7","OLY","RMB",73,79,20,17,17,19,19,18,21,21,0,0,"RMB","OLY",0,1,"2016-2017"
28,"Regular Season","28_8","BAR","CRV",67,54,17,15,20,15,18,11,14,11,0,0,"BAR","CRV",1,0,"2016-2017"
29,"Regular Season","29_1","EFE","OLY",77,69,22,21,15,19,15,21,14,19,0,0,"EFE","OLY",1,0,"2016-2017"
29,"Regular Season","29_2","BAM","DAR",97,99,22,18,18,26,14,15,26,29,13,15,"DAR","BAM",0,1,"2016-2017"
29,"Regular Season","29_3","BAR","MAC",76,71,23,17,18,18,13,19,22,17,0,0,"BAR","MAC",1,0,"2016-2017"
29,"Regular Season","29_4","GAL","BAS",80,103,21,23,22,14,27,33,20,23,0,0,"BAS","GAL",0,1,"2016-2017"
29,"Regular Season","29_5","ZAL","MIL",84,88,27,14,22,21,18,21,24,25,0,0,"MIL","ZAL",0,1,"2016-2017"
29,"Regular Season","29_6","CRV","UNS",83,65,10,30,17,26,14,17,18,16,0,0,"CRV","UNS",1,0,"2016-2017"
29,"Regular Season","29_7","PAN","CSK",85,80,20,25,13,15,17,23,15,18,12,7,"PAN","CSK",1,0,"2016-2017"
29,"Regular Season","29_8","RMB","FEN",61,56,20,9,19,13,16,16,11,13,0,0,"RMB","FEN",1,0,"2016-2017"
30,"Regular Season","30_1","FEN","BAR",68,65,11,19,14,14,15,16,15,12,10,7,"FEN","BAR",1,0,"2016-2017"
30,"Regular Season","30_2","BAM","GAL",79,84,23,22,18,16,20,23,15,26,0,0,"GAL","BAM",0,1,"2016-2017"
30,"Regular Season","30_3","MAC","PAN",61,81,26,16,12,7,20,12,31,18,0,0,"PAN","MAC",0,1,"2016-2017"
30,"Regular Season","30_4","BAS","ZAL",79,84,16,24,16,23,21,20,27,16,0,0,"ZAL","BAS",0,1,"2016-2017"
30,"Regular Season","30_5","CSK","OLY",90,86,25,22,24,19,15,22,26,23,0,0,"CSK","OLY",1,0,"2016-2017"
30,"Regular Season","30_6","DAR","CRV",78,62,25,18,12,23,14,18,17,13,0,0,"DAR","CRV",1,0,"2016-2017"
30,"Regular Season","30_7","MIL","UNS",68,91,21,18,10,19,22,14,29,26,0,0,"UNS","MIL",0,1,"2016-2017"
30,"Regular Season","30_8","RMB","EFE",97,80,16,21,25,35,21,15,24,20,0,0,"RMB","EFE",1,0,"2016-2017"
31,"Play offs","31_1","CSK","BAS",98,90,26,18,28,26,19,21,22,28,0,0,"CSK","BAS",1,0,"2016-2017"
31,"Play offs","31_2","PAN","FEN",58,71,15,27,8,8,16,12,20,23,0,0,"FEN","PAN",0,1,"2016-2017"
31,"Play offs","31_3","OLY","EFE",87,72,18,24,25,20,11,20,19,22,0,0,"OLY","EFE",1,0,"2016-2017"
31,"Play offs","31_4","RMB","DAR",83,75,16,20,25,22,24,13,16,22,0,0,"RMB","DAR",1,0,"2016-2017"
32,"Play offs","32_1","CSK","BAS",84,82,21,19,29,15,20,15,23,24,0,0,"CSK","BAS",1,0,"2016-2017"
32,"Play offs","32_2","PAN","FEN",75,80,20,23,16,16,22,23,18,17,0,0,"FEN","PAN",0,1,"2016-2017"
32,"Play offs","32_3","OLY","EFE",71,73,22,22,10,17,23,14,14,22,0,0,"EFE","OLY",0,1,"2016-2017"
32,"Play offs","32_4","RMB","DAR",80,84,19,19,30,12,22,22,22,18,0,0,"DAR","RMB",0,1,"2016-2017"
33,"Play offs","33_2","FEN","PAN",79,61,18,19,15,27,17,13,12,19,0,0,"FEN","PAN",1,0,"2016-2017"
33,"Play offs","33_1","BAS","CSK",88,90,24,20,26,18,22,21,29,18,0,0,"CSK","BAS",0,1,"2016-2017"
33,"Play offs","33_3","EFE","OLY",64,60,14,19,18,13,17,10,10,23,0,0,"EFE","OLY",1,0,"2016-2017"
33,"Play offs","33_4","DAR","RMB",81,88,17,16,25,23,26,20,24,18,0,0,"RMB","DAR",0,1,"2016-2017"
34,"Play offs","34_4","DAR","RMB",78,89,21,17,20,20,24,21,27,17,0,0,"RMB","DAR",0,1,"2016-2017"
34,"Play offs","34_3","EFE","OLY",62,74,21,17,16,8,14,21,20,19,0,0,"OLY","EFE",0,1,"2016-2017"
35,"Play offs","35_3","OLY","EFE",87,78,25,12,26,24,21,20,17,20,0,0,"OLY","EFE",1,0,"2016-2017"
36,"Final Four","36_1","CSK","OLY",78,82,18,22,24,14,12,21,27,22,0,0,"OLY","CSK",0,1,"2016-2017"
36,"Final Four","36_2","FEN","RMB",84,75,21,23,19,21,13,21,16,25,0,0,"FEN","RMB",1,0,"2016-2017"
37,"Final Four","37_1","RMB","CSK",70,94,10,22,24,14,23,22,24,25,0,0,"CSK","RMB",0,1,"2016-2017"
38,"Final Four","38_1","FEN","OLY",80,64,26,13,21,20,18,16,14,16,0,0,"FEN","OLY",1,0,"2016-2017"
