Against,Team,IDGAME,Phase,Player,MIN,PTS,F2M,F2A,F2GP,F3M,F3A,F3GP,FTM,FTA,FTP,OR,DR,TR,AS,ST,TO,BLK,BLKR,PF,RF,PIR,HA,results,Team_PTS,Team_F2A,Team_F3A,Team_FTA,Team_F2M,Team_F3M,Team_FTM,Team_AS,Team_OR,Team_DR,Team_TR,Team_ST,Team_TO,Team_BLK,Team_PF,Team_PIR,Team_opp_PTS,Team_opp_F2A,Team_opp_F3A,Team_opp_FTA,Team_opp_F2M,Team_opp_F3M,Team_opp_FTM,Team_opp_AS,Team_opp_OR,Team_opp_DR,Team_opp_TR,Team_opp_ST,Team_opp_TO,Team_opp_BLK,Team_opp_PF,Team_opp_PIR,Points_per_shoot,Possesions,Offensive_rating,PIE,Assists_Ratio,As_To_ratio,EFG,FT_ratio,Game_score,True_shooting,Turnover_ratio,Usage,OR_percent,Season
VIL,CRV,4-3,Regular Season,Taylor  Rochestie,11,3,0,1,0,1,1,100,0,0,#ΑΡΙΘ!,0,1,1,3,0,2,0,0,2,0,2,A,W,89,39,19,20,19,11,18,19,6,17,23,12,11,1,27,96,89,39,19,20,19,11,18,19,6,17,23,12,11,1,27,96,1.5,3.8,78.9,0.01,78.9,1.5,75,0,1.6,75,52.63,3.7,0,2020-2021
VIL,CRV,4-3,Regular Season,Torrian  Walden,23,20,2,5,40,3,5,60,7,8,87.5,0,3,3,5,4,0,0,0,2,8,32,A,W,89,39,19,20,19,11,18,19,6,17,23,12,11,1,27,96,89,39,19,20,19,11,18,19,6,17,23,12,11,1,27,96,1.11,13,153.8,0.17,38.5,#ΑΡΙΘ!,65,0.8,22.2,74,0,6,0,2020-2021
VIL,CRV,4-3,Regular Season,Dejan  Davidovac,16,5,1,2,50,1,2,50,0,0,#ΑΡΙΘ!,0,2,2,0,1,0,0,0,1,1,6,A,W,89,39,19,20,19,11,18,19,6,17,23,12,11,1,27,96,89,39,19,20,19,11,18,19,6,17,23,12,11,1,27,96,1.25,3.8,131.6,0.03,0,#ΑΡΙΘ!,62.5,0,4.2,62.5,0,2.6,0,2020-2021
VIL,CRV,4-3,Regular Season,Ognjen  Dobric,12,8,1,3,33.3,2,4,50,0,0,#ΑΡΙΘ!,2,0,2,0,0,0,0,0,2,0,4,A,W,89,39,19,20,19,11,18,19,6,17,23,12,11,1,27,96,89,39,19,20,19,11,18,19,6,17,23,12,11,1,27,96,1.14,4.8,166.7,0.02,0,#ΑΡΙΘ!,57.1,0,4.9,57.1,0,6,16.7,2020-2021
VIL,CRV,4-3,Regular Season,Marko Jagodic Kuridza,19,2,0,2,0,0,0,#ΑΡΙΘ!,2,2,100,0,3,3,2,1,0,0,0,4,2,4,A,W,89,39,19,20,19,11,18,19,6,17,23,12,11,1,27,96,89,39,19,20,19,11,18,19,6,17,23,12,11,1,27,96,0.5,2.8,71.4,0.01,71.4,#ΑΡΙΘ!,0,1,2.3,34.7,0,1.6,0,2020-2021
VIL,CRV,4-3,Regular Season,Emanuel  Terry,25,2,1,4,25,0,0,#ΑΡΙΘ!,0,0,#ΑΡΙΘ!,3,4,7,3,0,4,1,1,4,1,2,A,W,89,39,19,20,19,11,18,19,6,17,23,12,11,1,27,96,89,39,19,20,19,11,18,19,6,17,23,12,11,1,27,96,0.5,4.8,41.7,0,62.5,0.8,25,0,0.1,25,83.33,3.3,25,2020-2021
EFE,ZAL,4-4,Regular Season,Thomas  Walkup,23,4,1,3,33.3,0,2,0,2,2,100,1,2,3,5,2,0,0,1,3,2,8,H,W,89,39,19,7,27,10,5,26,9,14,23,7,11,0,20,105,89,39,19,7,27,10,5,26,9,14,23,7,11,0,20,105,0.57,4.7,85.1,0.04,106.4,#ΑΡΙΘ!,20,0.4,6.5,34,0,2.8,5.6,2020-2021
EFE,ZAL,4-4,Regular Season,Nigel  Hayes-Davis,24,17,3,3,100,3,5,60,2,3,66.7,3,2,5,2,2,2,0,0,1,3,23,H,W,89,39,19,7,27,10,5,26,9,14,23,7,11,0,20,105,89,39,19,7,27,10,5,26,9,14,23,7,11,0,20,105,1.55,8,212.5,0.11,25,1,93.8,0.38,17.1,91.2,25,5.2,16.7,2020-2021
EFE,ZAL,4-4,Regular Season,Stephen Paul Vasturia,20,7,2,2,100,1,1,100,0,1,0,0,0,0,1,1,0,0,0,3,1,6,H,W,89,39,19,7,27,10,5,26,9,14,23,7,11,0,20,105,89,39,19,7,27,10,5,26,9,14,23,7,11,0,20,105,1.75,3.3,212.1,0.03,30.3,#ΑΡΙΘ!,116.7,0.33,6.2,101.7,0,1.9,0,2020-2021
EFE,ZAL,4-4,Regular Season,Marius  Grigonis,25,12,3,6,50,2,4,50,0,0,#ΑΡΙΘ!,0,1,1,3,0,5,0,0,3,1,4,H,W,89,39,19,7,27,10,5,26,9,14,23,7,11,0,20,105,89,39,19,7,27,10,5,26,9,14,23,7,11,0,20,105,1.2,14.4,83.3,0.02,20.8,0.6,60,0,3.2,60,34.72,6.7,0,2020-2021
EFE,ZAL,4-4,Regular Season,Joffrey  Lauvergne,19,10,5,8,62.5,0,0,#ΑΡΙΘ!,0,0,#ΑΡΙΘ!,4,4,8,0,0,0,0,1,3,1,12,H,W,89,39,19,7,27,10,5,26,9,14,23,7,11,0,20,105,89,39,19,7,27,10,5,26,9,14,23,7,11,0,20,105,1.25,3.8,263.2,0.06,0,#ΑΡΙΘ!,62.5,0,9.2,62.5,0,4.7,22.2,2020-2021
EFE,ZAL,4-4,Regular Season,Lukas  Lekavičius,15,12,3,3,100,2,2,100,0,0,#ΑΡΙΘ!,0,1,1,5,0,0,0,0,0,2,20,H,W,89,39,19,7,27,10,5,26,9,14,23,7,11,0,20,105,89,39,19,7,27,10,5,26,9,14,23,7,11,0,20,105,2.4,4.8,250,0.1,104.2,#ΑΡΙΘ!,120,0,14.3,120,0,3.7,0,2020-2021
EFE,ZAL,4-4,Regular Season,Paulius  Jankūnas,12,2,1,2,50,0,0,#ΑΡΙΘ!,0,0,#ΑΡΙΘ!,0,1,1,1,0,0,0,0,0,0,3,H,W,89,39,19,7,27,10,5,26,9,14,23,7,11,0,20,105,89,39,19,7,27,10,5,26,9,14,23,7,11,0,20,105,1,1.9,105.3,0.02,52.6,#ΑΡΙΘ!,50,0,2,50,0,1.8,0,2020-2021
EFE,ZAL,4-4,Regular Season,Karolis  Lukošiūnas,2,0,0,0,#ΑΡΙΘ!,0,1,0,0,0,#ΑΡΙΘ!,0,0,0,0,0,1,0,0,1,0,-3,H,W,89,39,19,7,27,10,5,26,9,14,23,7,11,0,20,105,89,39,19,7,27,10,5,26,9,14,23,7,11,0,20,105,0,1.9,0,-0.02,0,0,0,0,-2.1,0,52.63,11.1,0,2020-2021
EFE,ZAL,4-4,Regular Season,Artūras  Milaknis,15,10,2,3,66.7,2,2,100,0,0,#ΑΡΙΘ!,0,0,0,2,0,1,0,0,0,2,12,H,W,89,39,19,7,27,10,5,26,9,14,23,7,11,0,20,105,89,39,19,7,27,10,5,26,9,14,23,7,11,0,20,105,2,5.8,172.4,0.06,34.5,2,100,0,8.5,100,17.24,4.4,0,2020-2021
EFE,ZAL,4-4,Regular Season,Martinas  Geben,12,7,3,3,100,0,0,#ΑΡΙΘ!,1,1,100,1,2,3,0,1,2,0,0,2,3,10,H,W,89,39,19,7,27,10,5,26,9,14,23,7,11,0,20,105,89,39,19,7,27,10,5,26,9,14,23,7,11,0,20,105,1.75,4.3,162.8,0.04,0,0,100,0.33,5.6,101.7,46.51,5,5.6,2020-2021
EFE,ZAL,4-4,Regular Season,Augustine  Rubit,12,4,2,3,66.7,0,2,0,0,0,#ΑΡΙΘ!,0,1,1,2,1,0,0,0,1,0,4,H,W,89,39,19,7,27,10,5,26,9,14,23,7,11,0,20,105,89,39,19,7,27,10,5,26,9,14,23,7,11,0,20,105,0.8,4.8,83.3,0.02,41.7,#ΑΡΙΘ!,40,0,3.6,40,0,4.6,0,2020-2021
EFE,ZAL,4-4,Regular Season,Rokas  Jokubaitis,18,4,2,3,66.7,0,0,#ΑΡΙΘ!,0,0,#ΑΡΙΘ!,0,0,0,5,0,0,0,0,3,1,6,H,W,89,39,19,7,27,10,5,26,9,14,23,7,11,0,20,105,89,39,19,7,27,10,5,26,9,14,23,7,11,0,20,105,1.33,2.9,137.9,0.03,172.4,#ΑΡΙΘ!,66.7,0,5,66.7,0,1.8,0,2020-2021
ZAL,EFE,4-4,Regular Season,Rodrigue  Beaubois,29,12,3,3,100,2,6,33.3,0,0,#ΑΡΙΘ!,1,2,3,4,0,1,0,0,2,0,12,A,L,73,29,25,14,20,8,9,23,7,13,20,6,11,2,16,86,73,29,25,14,20,8,9,23,7,13,20,6,11,2,16,86,1.33,8.6,139.5,0.09,46.5,4,66.7,0,10,66.7,11.63,3.9,7.1,2020-2021
ZAL,EFE,4-4,Regular Season,Chris  Singleton,12,0,0,0,#ΑΡΙΘ!,0,1,0,0,0,#ΑΡΙΘ!,0,1,1,1,1,5,0,0,5,0,-8,A,L,73,29,25,14,20,8,9,23,7,13,20,6,11,2,16,86,73,29,25,14,20,8,9,23,7,13,20,6,11,2,16,86,0,5.8,0,-0.07,17.2,0.2,0,0,-5.7,0,86.21,5.6,0,2020-2021
ZAL,EFE,4-4,Regular Season,Tibor  Pleiss,9,6,3,6,50,0,1,0,0,0,#ΑΡΙΘ!,2,0,2,0,0,0,0,0,0,0,4,A,L,73,29,25,14,20,8,9,23,7,13,20,6,11,2,16,86,73,29,25,14,20,8,9,23,7,13,20,6,11,2,16,86,0.86,4.8,125,0.02,0,#ΑΡΙΘ!,42.9,0,3.7,42.9,0,8.7,14.3,2020-2021
ZAL,EFE,4-4,Regular Season,Vasilije  Micic,32,7,2,4,50,1,5,20,0,0,#ΑΡΙΘ!,0,1,1,3,1,2,0,0,1,2,5,A,L,73,29,25,14,20,8,9,23,7,13,20,6,11,2,16,86,73,29,25,14,20,8,9,23,7,13,20,6,11,2,16,86,0.78,10.6,66,0.02,28.3,1.5,38.9,0,2.9,38.9,18.87,3.9,0,2020-2021
ZAL,EFE,4-4,Regular Season,James  Anderson,22,0,0,0,#ΑΡΙΘ!,0,1,0,0,0,#ΑΡΙΘ!,2,3,5,1,3,1,0,0,2,1,6,A,L,73,29,25,14,20,8,9,23,7,13,20,6,11,2,16,86,73,29,25,14,20,8,9,23,7,13,20,6,11,2,16,86,0,0,#ΑΡΙΘ!,0.03,#ΑΡΙΘ!,1,0,0,3.5,0,#ΑΡΙΘ!,1,14.3,2020-2021
ZAL,EFE,4-4,Regular Season,Erten  Gazi,5,1,0,0,#ΑΡΙΘ!,0,1,0,1,2,50,0,1,1,2,0,0,0,0,1,2,3,A,L,73,29,25,14,20,8,9,23,7,13,20,6,11,2,16,86,73,29,25,14,20,8,9,23,7,13,20,6,11,2,16,86,0.33,1.8,55.6,0.01,111.1,#ΑΡΙΘ!,0,2,1.2,26.6,0,4.2,0,2020-2021
ZAL,EFE,4-4,Regular Season,Adrien  Moerman,28,8,1,2,50,2,6,33.3,0,0,#ΑΡΙΘ!,0,0,0,2,0,1,0,0,1,3,6,A,L,73,29,25,14,20,8,9,23,7,13,20,6,11,2,16,86,73,29,25,14,20,8,9,23,7,13,20,6,11,2,16,86,1,8.6,93,0.02,23.3,2,50,0,3.6,50,11.63,3.6,0,2020-2021
ZAL,EFE,4-4,Regular Season,Bugrahan  Tuncer,3,3,0,1,0,1,1,100,0,0,#ΑΡΙΘ!,0,0,0,0,0,0,0,0,1,0,1,A,L,73,29,25,14,20,8,9,23,7,13,20,6,11,2,16,86,73,29,25,14,20,8,9,23,7,13,20,6,11,2,16,86,1.5,1.9,157.9,0.01,0,#ΑΡΙΘ!,75,0,1.6,75,0,7.5,0,2020-2021
ZAL,EFE,4-4,Regular Season,Bryant  Dunston,31,20,8,9,88.9,0,0,#ΑΡΙΘ!,4,7,57.1,2,1,3,4,1,0,2,0,1,7,32,A,L,73,29,25,14,20,8,9,23,7,13,20,6,11,2,16,86,73,29,25,14,20,8,9,23,7,13,20,6,11,2,16,86,1.25,9.7,206.2,0.19,41.2,#ΑΡΙΘ!,88.9,0.78,22.2,82.8,0,4.4,14.3,2020-2021
ZAL,EFE,4-4,Regular Season,Krunoslav  Simon,28,16,3,4,75,2,3,66.7,4,5,80,0,4,4,6,0,1,0,0,2,5,25,A,L,73,29,25,14,20,8,9,23,7,13,20,6,11,2,16,86,73,29,25,14,20,8,9,23,7,13,20,6,11,2,16,86,1.33,9.8,163.3,0.16,61.2,6,85.7,0.71,16.3,87,10.2,4.1,0,2020-2021
BER,CSK,4-5,Regular Season,Joel  Bolomboy,28,5,0,0,#ΑΡΙΘ!,1,2,50,2,2,100,3,2,5,1,0,0,4,0,3,2,13,H,L,88,29,24,25,16,12,20,13,10,19,29,5,18,5,21,89,88,29,24,25,16,12,20,13,10,19,29,5,18,5,21,89,1.25,-0.1,-5000,0.06,-1000,#ΑΡΙΘ!,75,1,9,86.8,0,1,15,2020-2021
BER,CSK,4-5,Regular Season,Darrun  Hilliard,20,8,2,3,66.7,0,1,0,4,4,100,0,1,1,2,0,2,0,0,2,3,8,H,L,88,29,24,25,16,12,20,13,10,19,29,5,18,5,21,89,88,29,24,25,16,12,20,13,10,19,29,5,18,5,21,89,1,7.4,108.1,0.04,27,1,50,1,4.9,69.4,27.03,3.8,0,2020-2021
BER,CSK,4-5,Regular Season,Daniel  Hackett,19,3,0,2,0,1,3,33.3,0,0,#ΑΡΙΘ!,0,1,1,1,2,2,0,1,4,2,-2,H,L,88,29,24,25,16,12,20,13,10,19,29,5,18,5,21,89,88,29,24,25,16,12,20,13,10,19,29,5,18,5,21,89,0.6,6.7,44.8,-0.02,14.9,0.5,30,0,-0.7,30,29.85,3.6,0,2020-2021
BER,CSK,4-5,Regular Season,Tornike  Shengelia,28,9,2,4,50,1,2,50,2,2,100,3,4,7,2,1,3,1,0,2,3,15,H,L,88,29,24,25,16,12,20,13,10,19,29,5,18,5,21,89,88,29,24,25,16,12,20,13,10,19,29,5,18,5,21,89,1.12,6.6,136.4,0.08,30.3,0.7,58.3,0.33,8.6,65.4,45.45,3.4,15,2020-2021
BER,CSK,4-5,Regular Season,Nikita  Kurbanov,18,5,0,1,0,1,1,100,2,4,50,1,2,3,0,0,3,0,1,1,2,2,H,L,88,29,24,25,16,12,20,13,10,19,29,5,18,5,21,89,88,29,24,25,16,12,20,13,10,19,29,5,18,5,21,89,0.83,5.5,90.9,0,0,0,75,2,1.1,66.5,54.55,3.7,5,2020-2021
BER,CSK,4-5,Regular Season,Mike  James,33,27,7,10,70,4,8,50,1,1,100,0,3,3,6,1,5,0,1,3,2,23,H,L,88,29,24,25,16,12,20,13,10,19,29,5,18,5,21,89,88,29,24,25,16,12,20,13,10,19,29,5,18,5,21,89,1.42,22.5,120,0.17,26.7,1.2,72.2,0.06,18.7,73.2,22.22,6.9,0,2020-2021
BER,CSK,4-5,Regular Season,Ivan  Ukhov,5,0,0,0,#ΑΡΙΘ!,0,1,0,0,0,#ΑΡΙΘ!,0,0,0,0,0,0,0,0,2,0,-3,H,L,88,29,24,25,16,12,20,13,10,19,29,5,18,5,21,89,88,29,24,25,16,12,20,13,10,19,29,5,18,5,21,89,0,1,0,-0.02,0,#ΑΡΙΘ!,0,0,-1.5,0,0,2,0,2020-2021
BER,CSK,4-5,Regular Season,Johannes  Voigtmann,12,2,0,1,0,0,0,#ΑΡΙΘ!,2,2,100,1,3,4,0,0,0,0,0,0,1,6,H,L,88,29,24,25,16,12,20,13,10,19,29,5,18,5,21,89,88,29,24,25,16,12,20,13,10,19,29,5,18,5,21,89,0.67,0.8,250,0.04,0,#ΑΡΙΘ!,0,2,2.9,53.2,0,1.5,5,2020-2021
BER,CSK,4-5,Regular Season,Will  Clyburn,30,25,5,8,62.5,4,6,66.7,3,4,75,2,2,4,1,1,3,0,1,4,3,20,H,L,88,29,24,25,16,12,20,13,10,19,29,5,18,5,21,89,88,29,24,25,16,12,20,13,10,19,29,5,18,5,21,89,1.39,16.1,155.3,0.13,6.2,0.3,78.6,0.29,17.5,79.3,18.63,6.1,10,2020-2021
BER,CSK,4-5,Regular Season,Nikola  Milutinov,7,4,0,0,#ΑΡΙΘ!,0,0,#ΑΡΙΘ!,4,6,66.7,0,1,1,0,0,0,0,0,0,4,7,H,L,88,29,24,25,16,12,20,13,10,19,29,5,18,5,21,89,88,29,24,25,16,12,20,13,10,19,29,5,18,5,21,89,0.67,2.5,160,0.02,0,#ΑΡΙΘ!,#ΑΡΙΘ!,#ΑΡΙΘ!,3.5,75.8,0,3.7,0,2020-2021
CSK,BER,4-5,Regular Season,Peyton  Siva,16,12,2,2,100,2,3,66.7,2,2,100,0,0,0,4,2,1,0,0,2,2,16,A,W,93,39,32,17,22,11,16,20,14,11,25,9,11,4,22,95,93,39,32,17,22,11,16,20,14,11,25,9,11,4,22,95,1.71,6.6,181.8,0.1,60.6,4,100,0.4,13.1,102,15.15,3.8,0,2020-2021
CSK,BER,4-5,Regular Season,Marcus  Eriksson,24,13,0,1,0,3,7,42.9,4,4,100,0,1,1,1,3,1,0,0,3,5,14,A,W,93,39,32,17,22,11,16,20,14,11,25,9,11,4,22,95,93,39,32,17,22,11,16,20,14,11,25,9,11,4,22,95,1.08,10.3,126.2,0.06,9.7,1,56.2,0.5,10.4,66.6,9.71,4,0,2020-2021
CSK,BER,4-5,Regular Season,Simone  Fontecchio,24,20,7,11,63.6,2,5,40,0,0,#ΑΡΙΘ!,2,1,3,1,1,2,0,1,2,1,14,A,W,93,39,32,17,22,11,16,20,14,11,25,9,11,4,22,95,93,39,32,17,22,11,16,20,14,11,25,9,11,4,22,95,1.25,15.4,129.9,0.09,6.5,0.5,62.5,0,13,62.5,12.99,6.7,7.1,2020-2021
CSK,BER,4-5,Regular Season,Luke  Sikma,31,11,3,6,50,0,2,0,5,6,83.3,6,3,9,5,0,3,1,1,4,6,18,A,W,93,39,32,17,22,11,16,20,14,11,25,9,11,4,22,95,93,39,32,17,22,11,16,20,14,11,25,9,11,4,22,95,0.79,7.3,150.7,0.07,68.5,1.7,37.5,0.75,10.9,51.7,41.1,3.9,21.4,2020-2021
CSK,BER,4-5,Regular Season,Ben  Lammers,23,4,2,5,40,0,0,#ΑΡΙΘ!,0,0,#ΑΡΙΘ!,2,1,3,0,1,1,2,0,2,2,6,A,W,93,39,32,17,22,11,16,20,14,11,25,9,11,4,22,95,93,39,32,17,22,11,16,20,14,11,25,9,11,4,22,95,0.8,3.8,105.3,0.01,0,0,40,0,3.6,40,26.32,2.3,7.1,2020-2021
CSK,BER,4-5,Regular Season,Maodo  Lo,18,15,3,4,75,2,7,28.6,3,3,100,0,3,3,2,0,0,0,1,1,2,14,A,W,93,39,32,17,22,11,16,20,14,11,25,9,11,4,22,95,93,39,32,17,22,11,16,20,14,11,25,9,11,4,22,95,1.07,11.8,127.1,0.09,16.9,#ΑΡΙΘ!,54.5,0.27,11.2,60.9,0,6.1,0,2020-2021
CSK,BER,4-5,Regular Season,Niels  Giffey,19,9,2,4,50,1,2,50,2,2,100,3,0,3,1,1,0,0,0,4,2,9,A,W,93,39,32,17,22,11,16,20,14,11,25,9,11,4,22,95,93,39,32,17,22,11,16,20,14,11,25,9,11,4,22,95,1.12,3.7,243.2,0.04,27,#ΑΡΙΘ!,58.3,0.33,8.2,65.4,0,3.2,10.7,2020-2021
CSK,BER,4-5,Regular Season,Tim  Schneider,7,0,0,0,#ΑΡΙΘ!,0,1,0,0,0,#ΑΡΙΘ!,0,0,0,1,0,0,0,0,2,1,-1,A,W,93,39,32,17,22,11,16,20,14,11,25,9,11,4,22,95,93,39,32,17,22,11,16,20,14,11,25,9,11,4,22,95,0,1,0,-0.01,100,#ΑΡΙΘ!,0,0,-0.8,0,0,1.3,0,2020-2021
CSK,BER,4-5,Regular Season,Louis  Olinde,17,2,1,2,50,0,1,0,0,0,#ΑΡΙΘ!,1,0,1,0,1,1,1,0,2,0,0,A,W,93,39,32,17,22,11,16,20,14,11,25,9,11,4,22,95,93,39,32,17,22,11,16,20,14,11,25,9,11,4,22,95,0.67,2.9,69,-0.01,0,0,33.3,0,0.9,33.3,34.48,2.1,3.6,2020-2021
CSK,BER,4-5,Regular Season,Jayson  Granger,20,7,2,4,50,1,4,25,0,0,#ΑΡΙΘ!,0,2,2,5,0,2,0,2,0,0,5,A,W,93,39,32,17,22,11,16,20,14,11,25,9,11,4,22,95,93,39,32,17,22,11,16,20,14,11,25,9,11,4,22,95,0.88,9.6,72.9,0.05,52.1,2.5,43.8,0,4.7,43.8,20.83,4.5,0,2020-2021
MIL,RMB,4-6,Regular Season,Alberto   Abalde,14,14,1,2,50,3,4,75,3,4,75,0,4,4,1,0,1,0,1,3,4,15,A,L,70,27,30,10,11,13,9,16,7,27,34,3,15,3,22,74,70,27,30,10,11,13,9,16,7,27,34,3,15,3,22,74,1.4,8.4,166.7,0.12,11.9,1,91.7,0.67,10.7,90.2,11.9,6.6,0,2020-2021
MIL,RMB,4-6,Regular Season,Carlos  Alocen,5,2,1,1,100,0,1,0,0,0,#ΑΡΙΘ!,1,0,1,2,0,2,0,0,0,1,3,A,L,70,27,30,10,11,13,9,16,7,27,34,3,15,3,22,74,70,27,30,10,11,13,9,16,7,27,34,3,15,3,22,74,1,2.9,69,0.01,69,1,50,0,1.1,50,68.97,8.4,7.1,2020-2021
MIL,RMB,4-6,Regular Season,Gabriel  Deck,18,2,1,3,33.3,0,1,0,0,0,#ΑΡΙΘ!,0,0,0,1,0,0,0,0,2,1,-1,A,L,70,27,30,10,11,13,9,16,7,27,34,3,15,3,22,74,70,27,30,10,11,13,9,16,7,27,34,3,15,3,22,74,0.5,3.8,52.6,-0.02,26.3,#ΑΡΙΘ!,25,0,-0.5,25,0,2.3,0,2020-2021
MIL,RMB,4-6,Regular Season,Usman  Garuba,23,2,1,2,50,0,1,0,0,0,#ΑΡΙΘ!,3,8,11,1,1,2,0,0,1,1,11,A,L,70,27,30,10,11,13,9,16,7,27,34,3,15,3,22,74,70,27,30,10,11,13,9,16,7,27,34,3,15,3,22,74,0.67,1.9,105.3,0.09,52.6,0.5,33.3,0,4.1,33.3,105.26,2.3,21.4,2020-2021
MIL,RMB,4-6,Regular Season,Walter  Tavares,28,6,2,4,50,0,0,#ΑΡΙΘ!,2,2,100,1,7,8,1,0,2,3,0,1,1,14,A,L,70,27,30,10,11,13,9,16,7,27,34,3,15,3,22,74,70,27,30,10,11,13,9,16,7,27,34,3,15,3,22,74,1,5.6,107.1,0.11,17.9,0.5,50,0.5,7.2,61.5,35.71,2.6,7.1,2020-2021
MIL,RMB,4-6,Regular Season,Rudy  Fernandez,14,0,0,1,0,0,3,0,0,0,#ΑΡΙΘ!,0,0,0,1,0,1,0,0,1,0,-5,A,L,70,27,30,10,11,13,9,16,7,27,34,3,15,3,22,74,70,27,30,10,11,13,9,16,7,27,34,3,15,3,22,74,0,4.8,0,-0.05,20.8,1,0,0,-3.5,0,20.83,3.7,0,2020-2021
MIL,RMB,4-6,Regular Season,Facundo  Campazzo,23,5,1,2,50,1,4,25,0,0,#ΑΡΙΘ!,0,2,2,3,2,2,0,0,5,6,7,A,L,70,27,30,10,11,13,9,16,7,27,34,3,15,3,22,74,70,27,30,10,11,13,9,16,7,27,34,3,15,3,22,74,0.83,7.7,64.9,0.01,39,1.5,41.7,0,2.3,41.7,25.97,3.6,0,2020-2021
MIL,RMB,4-6,Regular Season,Nicolas  Laprovittola,12,7,0,1,0,1,1,100,4,4,100,0,2,2,1,0,2,0,0,3,5,9,A,L,70,27,30,10,11,13,9,16,7,27,34,3,15,3,22,74,70,27,30,10,11,13,9,16,7,27,34,3,15,3,22,74,1.17,5.5,127.3,0.04,18.2,0.5,75,2,4.1,93.1,36.36,5,0,2020-2021
MIL,RMB,4-6,Regular Season,Sergio  Llull,21,8,1,5,20,2,6,33.3,0,0,#ΑΡΙΘ!,0,1,1,2,0,2,0,0,2,0,-1,A,L,70,27,30,10,11,13,9,16,7,27,34,3,15,3,22,74,70,27,30,10,11,13,9,16,7,27,34,3,15,3,22,74,0.73,12.5,64,-0.01,16,1,36.4,0,0.4,36.4,16,6.5,0,2020-2021
MIL,RMB,4-6,Regular Season,Trey  Thompkins,27,15,3,5,60,3,6,50,0,0,#ΑΡΙΘ!,2,2,4,3,0,0,0,0,2,1,16,A,L,70,27,30,10,11,13,9,16,7,27,34,3,15,3,22,74,70,27,30,10,11,13,9,16,7,27,34,3,15,3,22,74,1.36,8.6,174.4,0.14,34.9,#ΑΡΙΘ!,68.2,0,13,68.2,0,4.3,14.3,2020-2021
MIL,RMB,4-6,Regular Season,Jeffery  Taylor,15,9,0,1,0,3,3,100,0,0,#ΑΡΙΘ!,0,1,1,0,0,1,0,0,2,0,6,A,L,70,27,30,10,11,13,9,16,7,27,34,3,15,3,22,74,70,27,30,10,11,13,9,16,7,27,34,3,15,3,22,74,2.25,4.8,187.5,0.06,0,0,112.5,0,5.9,112.5,20.83,3.5,0,2020-2021
RMB,MIL,4-6,Regular Season,Zach  LeDay,25,0,0,4,0,0,1,0,0,0,#ΑΡΙΘ!,2,2,4,0,0,2,0,1,3,1,-6,H,W,78,45,17,19,22,6,16,9,5,20,25,7,8,1,20,74,78,45,17,19,22,6,16,9,5,20,25,7,8,1,20,74,0,4.8,0,-0.07,0,0,0,0,-4.7,0,41.67,2.9,20,2020-2021
RMB,MIL,4-6,Regular Season,Riccardo  Moraschini,25,7,2,4,50,1,2,50,0,3,0,0,2,2,0,1,0,0,0,2,3,5,H,W,78,45,17,19,22,6,16,9,5,20,25,7,8,1,20,74,78,45,17,19,22,6,16,9,5,20,25,7,8,1,20,74,0.78,7,100,0.02,0,#ΑΡΙΘ!,58.3,0.5,3.6,47.8,0,3,0,2020-2021
RMB,MIL,4-6,Regular Season,Malcolm  Delaney,5,2,1,1,100,0,1,0,0,0,#ΑΡΙΘ!,0,0,0,0,0,0,0,0,1,0,0,H,W,78,45,17,19,22,6,16,9,5,20,25,7,8,1,20,74,78,45,17,19,22,6,16,9,5,20,25,7,8,1,20,74,1,1.9,105.3,0,0,#ΑΡΙΘ!,50,0,0.6,50,0,4.1,0,2020-2021
RMB,MIL,4-6,Regular Season,Shavon  Shields,32,19,4,7,57.1,2,4,50,5,5,100,0,7,7,2,2,1,1,0,2,6,29,H,W,78,45,17,19,22,6,16,9,5,20,25,7,8,1,20,74,78,45,17,19,22,6,16,9,5,20,25,7,8,1,20,74,1.19,13.6,139.7,0.22,14.7,2,63.6,0.45,18.1,72,7.35,4.5,0,2020-2021
RMB,MIL,4-6,Regular Season,Kyle  Hines,29,4,2,6,33.3,0,0,#ΑΡΙΘ!,0,0,#ΑΡΙΘ!,1,0,1,0,2,2,0,2,2,2,-1,H,W,78,45,17,19,22,6,16,9,5,20,25,7,8,1,20,74,78,45,17,19,22,6,16,9,5,20,25,7,8,1,20,74,0.67,6.7,59.7,-0.01,0,0,33.3,0,0.5,33.3,29.85,2.8,10,2020-2021
RMB,MIL,4-6,Regular Season,Michael  Roll,25,4,2,5,40,0,0,#ΑΡΙΘ!,0,0,#ΑΡΙΘ!,0,1,1,0,1,0,0,0,2,1,2,H,W,78,45,17,19,22,6,16,9,5,20,25,7,8,1,20,74,78,45,17,19,22,6,16,9,5,20,25,7,8,1,20,74,0.8,4.8,83.3,0.01,0,#ΑΡΙΘ!,40,0,1.8,40,0,2,0,2020-2021
RMB,MIL,4-6,Regular Season,Sergio  Rodriguez,25,25,4,5,80,3,6,50,8,8,100,0,4,4,7,1,1,0,0,3,8,37,H,W,78,45,17,19,22,6,16,9,5,20,25,7,8,1,20,74,78,45,17,19,22,6,16,9,5,20,25,7,8,1,20,74,1.32,14.9,167.8,0.28,47,7,77.3,0.73,25,86.1,6.71,6.3,0,2020-2021
