"Fixture","Phase","IDGAME","Home","Away","Home_Points","Away_Points","Q1H","Q2H","Q3H","Q4H","Q1A","Q2A","Q3A","Q4A","EXH","EXA","Winner","Loser","Home_win","Away_win","Season"
24,"Regular Season","24_8","CSK","EFE",97,99,16,25,23,22,23,21,13,29,11,13,"EFE","CSK",0,1,"2021-2022"
24,"Regular Season","24_9","RMB","OLY",75,67,10,14,26,25,15,23,13,16,0,0,"RMB","OLY",1,0,"2021-2022"
25,"Regular Season","25_1","BAR","PAN",86,60,17,28,18,23,15,10,17,18,0,0,"BAR","PAN",1,0,"2021-2022"
25,"Regular Season","25_2","BAY","MAC",70,52,13,17,19,21,16,13,12,11,0,0,"BAY","MAC",1,0,"2021-2022"
25,"Regular Season","25_3","MIL","FEN",60,71,12,22,17,9,18,25,11,17,0,0,"FEN","MIL",0,1,"2021-2022"
25,"Regular Season","25_4","CRV","ASM",80,91,30,22,12,16,19,23,22,27,0,0,"ASM","CRV",0,1,"2021-2022"
25,"Regular Season","25_5","EFE","VIL",78,72,15,17,22,24,16,20,14,22,0,0,"EFE","VIL",1,0,"2021-2022"
25,"Regular Season","25_6","CSK","BER",91,72,22,28,19,22,15,22,19,16,0,0,"CSK","BER",1,0,"2021-2022"
25,"Regular Season","25_7","RMB","ZEN",85,64,23,22,24,16,23,13,15,13,0,0,"RMB","ZEN",1,0,"2021-2022"
25,"Regular Season","25_8","BAS","OLY",62,72,13,16,15,18,18,14,18,22,0,0,"OLY","BAS",0,1,"2021-2022"
25,"Regular Season","25_9","ZAL","UNS",67,76,26,13,15,13,24,21,18,13,0,0,"UNS","ZAL",0,1,"2021-2022"
26,"Regular Season","26_1","BER","ZEN",76,67,23,11,17,25,12,22,14,19,0,0,"BER","ZEN",1,0,"2021-2022"
26,"Regular Season","26_2","MAC","CSK",84,75,23,26,18,17,17,11,18,29,0,0,"MAC","CSK",1,0,"2021-2022"
26,"Regular Season","26_3","MIL","BAS",89,78,21,19,26,23,10,15,23,30,0,0,"MIL","BAS",1,0,"2021-2022"
26,"Regular Season","26_4","ASM","ZAL",82,83,23,23,18,18,18,18,25,22,0,0,"ZAL","ASM",0,1,"2021-2022"
26,"Regular Season","26_5","OLY","EFE",87,85,26,16,19,14,17,24,20,14,12,10,"OLY","EFE",1,0,"2021-2022"
26,"Regular Season","26_6","RMB","BAR",68,86,8,23,24,13,28,24,19,15,0,0,"BAR","RMB",0,1,"2021-2022"
26,"Regular Season","26_8","UNS","CRV",77,84,11,32,22,12,22,21,20,21,0,0,"CRV","UNS",0,1,"2021-2022"
26,"Regular Season","26_9","VIL","PAN",63,76,15,17,21,10,23,23,13,17,0,0,"PAN","VIL",0,1,"2021-2022"
26,"Regular Season","26_7","FEN","BAY",81,76,27,18,9,27,16,15,31,14,0,0,"FEN","BAY",1,0,"2021-2022"
27,"Regular Season","27_1","EFE","MAC",109,77,21,24,29,35,10,21,16,30,0,0,"EFE","MAC",1,0,"2021-2022"
27,"Regular Season","27_2","OLY","MIL",67,58,7,18,14,28,15,12,16,15,0,0,"OLY","MIL",1,0,"2021-2022"
27,"Regular Season","27_3","VIL","BER",80,82,21,19,15,25,21,22,17,22,0,0,"BER","VIL",0,1,"2021-2022"
27,"Regular Season","27_4","ZAL","RMB",68,47,18,20,11,19,11,18,8,10,0,0,"ZAL","RMB",1,0,"2021-2022"
27,"Regular Season","27_5","ASM","FEN",92,78,19,36,20,17,20,13,22,23,0,0,"ASM","FEN",1,0,"2021-2022"
27,"Regular Season","27_6","PAN","CRV",79,73,17,25,17,20,23,18,18,14,0,0,"PAN","CRV",1,0,"2021-2022"
28,"Regular Season","28_1","BER","ZAL",82,74,24,20,15,23,24,6,20,24,0,0,"BER","ZAL",1,0,"2021-2022"
28,"Regular Season","28_2","EFE","FEN",84,79,23,18,18,25,14,11,23,31,0,0,"EFE","FEN",1,0,"2021-2022"
28,"Regular Season","28_3","BAR","ASM",88,83,20,22,24,22,20,16,26,21,0,0,"BAR","ASM",1,0,"2021-2022"
28,"Regular Season","28_4","CRV","BAS",86,83,13,28,14,31,26,15,15,27,0,0,"CRV","BAS",1,0,"2021-2022"
28,"Regular Season","28_5","BAY","OLY",88,98,29,24,16,19,28,22,23,25,0,0,"OLY","BAY",0,1,"2021-2022"
28,"Regular Season","28_6","PAN","MIL",75,76,19,17,15,24,14,26,23,13,0,0,"MIL","PAN",0,1,"2021-2022"
29,"Regular Season","29_1","BER","OLY",90,75,16,21,20,33,17,13,21,24,0,0,"BER","OLY",1,0,"2021-2022"
29,"Regular Season","29_2","RMB","MIL",92,88,25,16,23,17,16,25,23,17,11,7,"RMB","MIL",1,0,"2021-2022"
29,"Regular Season","29_3","CRV","MAC",84,77,24,18,23,19,10,29,21,17,0,0,"CRV","MAC",1,0,"2021-2022"
29,"Regular Season","29_4","VIL","BAS",69,72,14,16,17,22,18,15,18,21,0,0,"BAS","VIL",0,1,"2021-2022"
29,"Regular Season","29_5","ASM","EFE",102,80,25,24,26,27,19,19,18,24,0,0,"ASM","EFE",1,0,"2021-2022"
29,"Regular Season","29_6","ZAL","BAR",91,84,9,26,21,35,17,18,28,21,0,0,"ZAL","BAR",1,0,"2021-2022"
30,"Regular Season","30_1","OLY","PAN",101,73,38,20,20,23,13,20,18,22,0,0,"OLY","PAN",1,0,"2021-2022"
30,"Regular Season","30_2","RMB","VIL",70,58,20,16,15,19,14,16,17,11,0,0,"RMB","VIL",1,0,"2021-2022"
30,"Regular Season","30_3","ZAL","EFE",71,85,19,11,10,31,23,18,24,20,0,0,"EFE","ZAL",0,1,"2021-2022"
30,"Regular Season","30_4","BAR","CRV",82,70,22,25,18,17,15,17,19,19,0,0,"BAR","CRV",1,0,"2021-2022"
30,"Regular Season","30_5","BAS","BER",85,68,21,23,20,21,19,12,29,8,0,0,"BAS","BER",1,0,"2021-2022"
30,"Regular Season","30_6","MIL","BAY",84,77,15,18,23,28,19,17,14,27,0,0,"MIL","BAY",1,0,"2021-2022"
31,"Regular Season","31_1","BER","BAR",79,95,13,26,19,21,21,26,26,22,0,0,"BAR","BER",0,1,"2021-2022"
31,"Regular Season","31_2","EFE","RMB",93,90,19,25,28,21,21,30,28,11,0,0,"EFE","RMB",1,0,"2021-2022"
31,"Regular Season","31_3","MAC","MIL",75,58,23,17,16,19,11,26,9,12,0,0,"MAC","MIL",1,0,"2021-2022"
31,"Regular Season","31_4","PAN","BAY",80,67,26,16,13,25,16,19,17,15,0,0,"PAN","BAY",1,0,"2021-2022"
31,"Regular Season","31_5","ASM","OLY",92,72,19,29,23,21,22,9,20,21,0,0,"ASM","OLY",1,0,"2021-2022"
31,"Regular Season","31_6","BAS","FEN",77,62,20,12,22,23,19,21,13,9,0,0,"BAS","FEN",1,0,"2021-2022"
31,"Regular Season","31_7","ZAL","VIL",68,72,17,15,15,21,15,18,16,23,0,0,"VIL","ZAL",0,1,"2021-2022"
32,"Regular Season","32_1","EFE","MIL",77,82,30,21,10,16,21,15,26,20,0,0,"MIL","EFE",0,1,"2021-2022"
32,"Regular Season","32_2","MAC","RMB",75,74,20,21,18,16,21,23,22,8,0,0,"MAC","RMB",1,0,"2021-2022"
32,"Regular Season","32_3","BER","CRV",74,70,24,13,21,16,15,20,22,13,0,0,"BER","CRV",1,0,"2021-2022"
32,"Regular Season","32_4","BAR","FEN",88,67,25,17,28,18,21,13,15,18,0,0,"BAR","FEN",1,0,"2021-2022"
32,"Regular Season","32_5","ASM","BAS",78,68,18,24,19,17,19,13,17,19,0,0,"ASM","BAS",1,0,"2021-2022"
32,"Regular Season","32_6","VIL","OLY",80,94,26,17,21,16,26,21,22,25,0,0,"OLY","VIL",0,1,"2021-2022"
33,"Regular Season","33_1","MAC","VIL",94,73,21,21,28,24,18,19,21,15,0,0,"MAC","VIL",1,0,"2021-2022"
33,"Regular Season","33_2","MIL","ASM",63,72,17,20,6,20,16,15,20,21,0,0,"ASM","MIL",0,1,"2021-2022"
33,"Regular Season","33_3","PAN","RMB",87,86,22,19,18,28,11,21,22,32,0,0,"PAN","RMB",1,0,"2021-2022"
33,"Regular Season","33_4","EFE","BER",87,77,16,20,26,25,24,15,18,20,0,0,"EFE","BER",1,0,"2021-2022"
33,"Regular Season","33_5","BAY","CRV",82,57,15,27,21,19,18,15,10,14,0,0,"BAY","CRV",1,0,"2021-2022"
33,"Regular Season","33_6","OLY","BAR",73,66,13,20,18,22,19,21,8,18,0,0,"OLY","BAR",1,0,"2021-2022"
33,"Regular Season","33_7","BAS","ZAL",96,79,35,22,20,19,15,25,10,29,0,0,"BAS","ZAL",1,0,"2021-2022"
34,"Regular Season","34_1","BAR","MAC",80,104,23,23,22,12,27,30,19,28,0,0,"MAC","BAR",0,1,"2021-2022"
34,"Regular Season","34_2","VIL","MIL",80,81,23,18,15,24,20,20,23,18,0,0,"MIL","VIL",0,1,"2021-2022"
34,"Regular Season","34_3","ASM","BER",91,74,26,23,19,23,22,15,17,20,0,0,"ASM","BER",1,0,"2021-2022"
34,"Regular Season","34_4","RMB","BAY",88,97,24,28,23,13,17,17,25,38,0,0,"BAY","RMB",0,1,"2021-2022"
34,"Regular Season","34_5","CRV","EFE",93,85,21,19,25,28,29,11,22,23,0,0,"CRV","EFE",1,0,"2021-2022"
34,"Regular Season","34_6","FEN","PAN",59,62,20,12,17,10,22,16,6,18,0,0,"PAN","FEN",0,1,"2021-2022"
35,"Play offs","35_1","MIL","EFE",48,64,16,10,8,14,11,18,17,18,0,0,"EFE","MIL",0,1,"2021-2022"
35,"Play offs","35_2","BAR","BAY",77,67,20,23,19,15,22,11,18,16,0,0,"BAR","BAY",1,0,"2021-2022"
35,"Play offs","35_3","OLY","ASM",72,96,16,12,23,21,10,30,29,27,0,0,"ASM","OLY",0,1,"2021-2022"
35,"Play offs","35_4","RMB","MAC",95,66,35,21,18,21,26,11,11,18,0,0,"RMB","MAC",1,0,"2021-2022"
36,"Play offs","36_1","MIL","EFE",73,66,19,14,20,20,17,16,19,14,0,0,"MIL","EFE",1,0,"2021-2022"
36,"Play offs","36_2","BAR","BAY",75,90,18,17,21,19,23,25,19,23,0,0,"BAY","BAR",0,1,"2021-2022"
36,"Play offs","36_3","OLY","ASM",72,96,16,12,23,21,10,30,29,27,0,0,"ASM","OLY",0,1,"2021-2022"
36,"Play offs","36_4","RMB","MAC",95,66,35,21,18,21,26,11,11,18,0,0,"RMB","MAC",1,0,"2021-2022"
37,"Play offs","37_1","EFE","MIL",77,65,25,17,17,18,17,18,21,9,0,0,"EFE","MIL",1,0,"2021-2022"
37,"Play offs","37_2","BAY","BAR",66,75,17,14,18,17,26,23,10,16,0,0,"BAR","BAY",0,1,"2021-2022"
37,"Play offs","37_3","ASM","OLY",83,87,23,18,17,25,19,26,26,16,0,0,"OLY","ASM",0,1,"2021-2022"
37,"Play offs","37_4","MAC","RMB",76,87,22,19,20,15,25,26,22,14,0,0,"RMB","MAC",0,1,"2021-2022"
38,"Play offs","38_1","EFE","MIL",75,70,19,23,20,13,11,32,15,12,0,0,"EFE","MIL",1,0,"2021-2022"
38,"Play offs","38_2","BAY","BAR",66,75,17,14,18,17,26,23,10,16,0,0,"BAR","BAY",0,1,"2021-2022"
38,"Play offs","38_3","ASM","OLY",83,87,23,18,17,25,19,26,26,16,0,0,"OLY","ASM",0,1,"2021-2022"
39,"Play offs","39_2","BAR","BAY",81,72,18,13,29,21,19,18,15,20,0,0,"BAR","BAY",1,0,"2021-2022"
39,"Play offs","39_3","OLY","ASM",94,88,11,30,25,28,13,35,22,18,0,0,"OLY","ASM",1,0,"2021-2022"
40,"Final Four","40_1","OLY","EFE",74,77,21,22,20,11,18,24,24,11,0,0,"EFE","OLY",0,1,"2021-2022"
40,"Final Four","40_2","BAR","RMB",83,86,19,26,11,27,19,15,26,26,0,0,"RMB","BAR",0,1,"2021-2022"
41,"Final Four","41_1","BAR","OLY",84,74,20,25,17,22,18,20,18,18,0,0,"BAR","OLY",1,0,"2021-2022"
42,"Final Four","42_1","RMB","EFE",57,58,15,19,8,15,14,15,11,18,0,0,"EFE","RMB",0,1,"2021-2022"
