"Fixture","Phase","IDGAME","Home","Away","Home_Points","Away_Points","Q1H","Q2H","Q3H","Q4H","Q1A","Q2A","Q3A","Q4A","EXH","EXA","Winner","Loser","Home_win","Away_win","Season"
24,"Regular Season","24_1","FEN","MIL",75,82,18,17,17,23,23,14,24,21,0,0,"MIL","FEN",0,1,"2022-2023"
24,"Regular Season","24_2","BER","OLY",60,93,13,22,10,15,28,17,28,20,0,0,"OLY","BER",0,1,"2022-2023"
24,"Regular Season","24_3","MAC","CRV",86,89,18,16,21,31,18,26,25,20,0,0,"CRV","MAC",0,1,"2022-2023"
24,"Regular Season","24_4","BAY","PAR",71,82,19,14,12,26,19,20,21,22,0,0,"PAR","BAY",0,1,"2022-2023"
24,"Regular Season","24_5","BOL","BAR",75,92,17,10,12,36,22,25,27,18,0,0,"BAR","BOL",0,1,"2022-2023"
24,"Regular Season","24_7","ASM","VIL",87,75,28,22,17,20,21,19,23,12,0,0,"ASM","VIL",1,0,"2022-2023"
24,"Regular Season","24_9","PAN","VAL",91,92,26,23,19,23,21,21,27,23,0,0,"VAL","PAN",0,1,"2022-2023"
24,"Regular Season","24_8","ZAL","BAS",79,75,20,18,23,18,18,24,18,15,0,0,"ZAL","BAS",1,0,"2022-2023"
25,"Regular Season","25_1","MAC","BAY",90,82,18,21,22,29,18,26,23,15,0,0,"MAC","BAY",1,0,"2022-2023"
25,"Regular Season","25_2","MIL","PAN",78,76,20,20,24,14,21,18,21,16,0,0,"MIL","PAN",1,0,"2022-2023"
25,"Regular Season","25_3","PAR","FEN",94,97,22,24,23,25,22,25,21,29,0,0,"FEN","PAR",0,1,"2022-2023"
25,"Regular Season","25_4","RMB","ZAL",96,69,22,31,23,20,24,14,14,17,0,0,"RMB","ZAL",1,0,"2022-2023"
25,"Regular Season","25_5","CRV","BER",72,87,25,19,17,11,15,24,21,27,0,0,"BER","CRV",0,1,"2022-2023"
25,"Regular Season","25_6","VIL","EFE",89,90,18,31,12,28,23,22,27,18,0,0,"EFE","VIL",0,1,"2022-2023"
25,"Regular Season","25_7","VAL","OLY",85,92,25,20,13,27,15,20,30,27,0,0,"OLY","VAL",0,1,"2022-2023"
25,"Regular Season","25_8","BOL","BAS",88,83,16,28,24,20,19,22,21,21,0,0,"BOL","BAS",1,0,"2022-2023"
25,"Regular Season","25_9","BAR","ASM",80,70,24,26,15,15,18,21,18,13,0,0,"BAR","ASM",1,0,"2022-2023"
26,"Regular Season","26_1","ASM","MAC",86,67,30,9,19,28,17,19,23,8,0,0,"ASM","MAC",1,0,"2022-2023"
26,"Regular Season","26_2","BAR","ZAL",93,74,19,27,31,16,17,19,18,20,0,0,"BAR","ZAL",1,0,"2022-2023"
26,"Regular Season","26_3","PAN","EFE",82,87,21,19,14,28,18,25,21,23,0,0,"EFE","PAN",0,1,"2022-2023"
26,"Regular Season","26_4","BAY","CRV",87,80,19,22,11,35,23,15,18,24,0,0,"BAY","CRV",1,0,"2022-2023"
26,"Regular Season","26_5","FEN","BOL",104,72,31,27,27,19,14,15,23,20,0,0,"FEN","BOL",1,0,"2022-2023"
26,"Regular Season","26_6","VIL","RMB",71,75,10,22,22,17,20,27,16,12,0,0,"RMB","VIL",0,1,"2022-2023"
26,"Regular Season","26_7","MIL","OLY",83,62,20,15,26,22,17,15,14,16,0,0,"MIL","OLY",1,0,"2022-2023"
26,"Regular Season","26_8","PAR","BER",88,74,20,22,35,11,19,25,9,21,0,0,"PAR","BER",1,0,"2022-2023"
26,"Regular Season","26_9","BAS","VAL",114,75,27,30,24,33,24,24,16,11,0,0,"BAS","VAL",1,0,"2022-2023"
27,"Regular Season","27_1","BER","ZAL",63,66,14,13,18,18,15,18,11,22,0,0,"ZAL","BER",0,1,"2022-2023"
27,"Regular Season","27_2","OLY","BAR",77,70,11,18,21,27,20,7,18,25,0,0,"OLY","BAR",1,0,"2022-2023"
27,"Regular Season","27_3","BAY","VIL",76,72,21,17,15,23,19,17,14,22,0,0,"BAY","VIL",1,0,"2022-2023"
27,"Regular Season","27_4","VAL","MIL",84,88,21,21,13,29,17,22,26,23,0,0,"MIL","VAL",0,1,"2022-2023"
27,"Regular Season","27_5","BOL","PAR",79,88,26,21,16,16,28,17,20,23,0,0,"PAR","BOL",0,1,"2022-2023"
27,"Regular Season","27_6","RMB","BAS",81,85,22,21,22,16,17,23,22,23,0,0,"BAS","RMB",0,1,"2022-2023"
27,"Regular Season","27_7","ASM","PAN",84,70,21,21,22,20,17,19,21,13,0,0,"ASM","PAN",1,0,"2022-2023"
27,"Regular Season","27_8","CRV","EFE",94,75,20,29,19,26,25,20,22,8,0,0,"CRV","EFE",1,0,"2022-2023"
27,"Regular Season","27_9","MAC","FEN",78,74,17,26,18,17,25,14,17,18,0,0,"MAC","FEN",1,0,"2022-2023"
28,"Regular Season","28_1","ZAL","VIL",85,67,16,31,18,20,22,15,13,17,0,0,"ZAL","VIL",1,0,"2022-2023"
28,"Regular Season","28_2","OLY","BAY",102,74,26,29,26,21,12,23,30,9,0,0,"OLY","BAY",1,0,"2022-2023"
28,"Regular Season","28_3","MIL","PAR",76,62,13,17,19,27,19,10,17,16,0,0,"MIL","PAR",1,0,"2022-2023"
28,"Regular Season","28_4","RMB","VAL",95,91,24,25,22,24,20,20,25,26,0,0,"RMB","VAL",1,0,"2022-2023"
28,"Regular Season","28_5","EFE","MAC",64,86,20,13,15,16,33,21,14,18,0,0,"MAC","EFE",0,1,"2022-2023"
28,"Regular Season","28_6","FEN","BAR",81,73,18,19,24,20,30,10,16,17,0,0,"FEN","BAR",1,0,"2022-2023"
28,"Regular Season","28_7","BER","BOL",74,96,14,19,26,15,22,27,28,19,0,0,"BOL","BER",0,1,"2022-2023"
28,"Regular Season","28_8","PAN","CRV",75,66,9,20,23,23,17,25,13,11,0,0,"PAN","CRV",1,0,"2022-2023"
28,"Regular Season","28_9","BAS","ASM",93,102,28,19,26,20,23,29,22,28,0,0,"ASM","BAS",0,1,"2022-2023"
29,"Regular Season","29_1","EFE","PAR",84,97,23,14,27,20,11,28,24,34,0,0,"PAR","EFE",0,1,"2022-2023"
29,"Regular Season","29_2","ASM","BOL",81,68,21,20,22,18,22,15,16,15,0,0,"ASM","BOL",1,0,"2022-2023"
29,"Regular Season","29_3","ZAL","OLY",72,74,17,17,15,23,15,25,21,13,0,0,"OLY","ZAL",0,1,"2022-2023"
29,"Regular Season","29_4","MAC","BAS",93,79,29,20,23,21,23,22,20,14,0,0,"MAC","BAS",1,0,"2022-2023"
29,"Regular Season","29_5","RMB","MIL",90,87,24,18,25,23,23,17,26,21,0,0,"RMB","MIL",1,0,"2022-2023"
29,"Regular Season","29_6","BAR","CRV",85,79,18,22,17,28,15,21,21,22,0,0,"BAR","CRV",1,0,"2022-2023"
29,"Regular Season","29_7","VIL","PAN",82,86,26,17,19,20,20,32,18,16,0,0,"PAN","VIL",0,1,"2022-2023"
29,"Regular Season","29_8","BAY","BER",75,76,14,23,21,17,20,18,18,20,0,0,"BER","BAY",0,1,"2022-2023"
29,"Regular Season","29_9","VAL","FEN",82,80,22,21,18,21,21,21,18,20,0,0,"VAL","FEN",1,0,"2022-2023"
30,"Regular Season","30_1","CRV","BAS",74,63,21,18,18,17,26,12,11,14,0,0,"CRV","BAS",1,0,"2022-2023"
30,"Regular Season","30_2","BER","EFE",95,93,24,25,19,27,21,19,27,26,0,0,"BER","EFE",1,0,"2022-2023"
30,"Regular Season","30_3","VIL","MAC",67,85,22,21,16,8,22,24,22,17,0,0,"MAC","VIL",0,1,"2022-2023"
30,"Regular Season","30_4","PAN","BAR",74,88,25,11,24,14,22,21,25,20,0,0,"BAR","PAN",0,1,"2022-2023"
30,"Regular Season","30_5","FEN","ZAL",87,79,22,24,19,22,16,19,20,24,0,0,"FEN","ZAL",1,0,"2022-2023"
30,"Regular Season","30_6","ASM","VAL",90,79,22,26,23,19,22,19,23,15,0,0,"ASM","VAL",1,0,"2022-2023"
30,"Regular Season","30_7","MIL","BAY",99,74,25,24,23,27,8,28,18,20,0,0,"MIL","BAY",1,0,"2022-2023"
30,"Regular Season","30_8","PAR","OLY",90,75,27,21,12,30,22,12,18,23,0,0,"PAR","OLY",1,0,"2022-2023"
30,"Regular Season","30_9","BOL","RMB",79,96,12,21,25,21,26,24,18,28,0,0,"RMB","BOL",0,1,"2022-2023"
31,"Regular Season","31_1","EFE","MIL",89,69,22,25,21,21,16,16,16,21,0,0,"EFE","MIL",1,0,"2022-2023"
31,"Regular Season","31_2","PAN","BAY",86,76,21,27,23,15,27,16,11,22,0,0,"PAN","BAY",1,0,"2022-2023"
31,"Regular Season","31_3","MAC","BOL",111,80,28,34,25,24,13,20,20,27,0,0,"MAC","BOL",1,0,"2022-2023"
31,"Regular Season","31_4","PAR","BAR",80,89,21,24,13,22,25,19,22,23,0,0,"BAR","PAR",0,1,"2022-2023"
31,"Regular Season","31_5","BAS","BER",93,87,25,19,24,25,24,24,19,20,0,0,"BAS","BER",1,0,"2022-2023"
31,"Regular Season","31_6","CRV","VAL",92,73,20,26,23,23,21,20,21,11,0,0,"CRV","VAL",1,0,"2022-2023"
31,"Regular Season","31_7","ZAL","ASM",79,70,28,20,17,14,19,22,12,17,0,0,"ZAL","ASM",1,0,"2022-2023"
31,"Regular Season","31_8","OLY","VIL",81,55,22,15,19,25,13,16,10,16,0,0,"OLY","VIL",1,0,"2022-2023"
31,"Regular Season","31_9","RMB","FEN",90,75,24,25,19,22,21,23,14,17,0,0,"RMB","FEN",1,0,"2022-2023"
32,"Regular Season","32_1","EFE","BOL",86,67,13,23,24,26,13,14,11,29,0,0,"EFE","BOL",1,0,"2022-2023"
32,"Regular Season","32_2","MAC","MIL",85,66,29,24,13,19,21,15,20,10,0,0,"MAC","MIL",1,0,"2022-2023"
32,"Regular Season","32_3","BAR","BER",72,56,19,15,16,22,21,14,7,14,0,0,"BAR","BER",1,0,"2022-2023"
32,"Regular Season","32_4","ZAL","VAL",95,74,21,31,22,21,16,24,15,19,0,0,"ZAL","VAL",1,0,"2022-2023"
32,"Regular Season","32_5","VIL","CRV",60,76,19,23,11,7,17,20,19,20,0,0,"CRV","VIL",0,1,"2022-2023"
32,"Regular Season","32_6","OLY","PAN",81,73,16,17,24,24,17,21,10,25,0,0,"OLY","PAN",1,0,"2022-2023"
32,"Regular Season","32_7","BAS","FEN",92,69,25,13,22,32,27,17,14,11,0,0,"BAS","FEN",1,0,"2022-2023"
32,"Regular Season","32_8","BAY","ASM",81,84,22,18,20,21,23,22,12,27,0,0,"ASM","BAY",0,1,"2022-2023"
32,"Regular Season","32_9","PAR","RMB",104,90,21,28,29,26,23,15,34,18,0,0,"PAR","RMB",1,0,"2022-2023"
33,"Regular Season","33_1","CRV","OLY",87,79,26,19,20,22,30,17,12,20,0,0,"CRV","OLY",1,0,"2022-2023"
33,"Regular Season","33_2","FEN","EFE",103,86,23,25,24,31,17,23,24,22,0,0,"FEN","EFE",1,0,"2022-2023"
33,"Regular Season","33_3","BAS","VIL",120,100,32,23,33,32,24,27,24,25,0,0,"BAS","VIL",1,0,"2022-2023"
33,"Regular Season","33_4","VAL","BOL",79,68,17,23,18,21,19,19,19,11,0,0,"VAL","BOL",1,0,"2022-2023"
33,"Regular Season","33_5","RMB","BAY",79,67,19,21,16,23,13,23,8,23,0,0,"RMB","BAY",1,0,"2022-2023"
33,"Regular Season","33_6","ASM","PAR",84,88,22,13,21,28,18,24,20,26,0,0,"PAR","ASM",0,1,"2022-2023"
33,"Regular Season","33_7","ZAL","MAC",68,67,17,25,14,12,17,28,7,15,0,0,"ZAL","MAC",1,0,"2022-2023"
33,"Regular Season","33_8","PAN","BER",84,88,17,25,26,16,25,24,17,22,0,0,"BER","PAN",0,1,"2022-2023"
33,"Regular Season","33_9","MIL","BAR",84,76,18,21,19,26,21,15,12,28,0,0,"MIL","BAR",1,0,"2022-2023"
34,"Regular Season","34_1","CRV","FEN",91,89,15,26,16,22,21,18,18,22,12,10,"CRV","FEN",1,0,"2022-2023"
34,"Regular Season","34_2","BER","VIL",88,71,20,18,27,23,16,20,18,17,0,0,"BER","VIL",1,0,"2022-2023"
34,"Regular Season","34_3","OLY","BAS",86,78,19,26,21,20,11,22,22,23,0,0,"OLY","BAS",1,0,"2022-2023"
34,"Regular Season","34_4","MAC","RMB",100,96,16,21,28,21,18,24,20,24,14,10,"MAC","RMB",1,0,"2022-2023"
34,"Regular Season","34_5","BOL","MIL",89,84,22,17,26,24,26,21,21,16,0,0,"BOL","MIL",1,0,"2022-2023"
34,"Regular Season","34_6","EFE","ASM",87,72,23,18,19,27,16,23,15,18,0,0,"EFE","ASM",1,0,"2022-2023"
34,"Regular Season","34_7","BAR","VAL",85,71,24,27,21,13,21,25,15,10,0,0,"BAR","VAL",1,0,"2022-2023"
34,"Regular Season","34_8","PAR","PAN",83,81,18,21,19,25,26,19,21,15,0,0,"PAR","PAN",1,0,"2022-2023"
34,"Regular Season","34_9","BAY","ZAL",80,83,18,20,9,33,19,15,17,32,0,0,"ZAL","BAY",0,1,"2022-2023"
35,"Play offs","35_1","ASM","MAC",67,79,16,17,17,17,18,18,24,19,0,0,"MAC","ASM",0,1,"2022-2023"
35,"Play offs","35_3","BAR","ZAL",91,69,25,23,18,25,13,18,22,16,0,0,"BAR","ZAL",1,0,"2022-2023"
35,"Play offs","35_2","RMB","PAR",87,89,22,22,20,23,22,26,15,26,0,0,"PAR","RMB",0,1,"2022-2023"
35,"Play offs","35_4","OLY","FEN",79,68,19,18,26,16,21,14,16,17,0,0,"OLY","FEN",1,0,"2022-2023"
36,"Play offs","36_1","ASM","MAC",86,74,22,20,25,19,18,23,13,20,0,0,"ASM","MAC",1,0,"2022-2023"
36,"Play offs","36_3","BAR","ZAL",89,81,20,25,23,21,21,23,22,15,0,0,"BAR","ZAL",1,0,"2022-2023"
36,"Play offs","36_2","RMB","PAR",80,95,21,16,25,18,31,20,24,20,0,0,"PAR","RMB",0,1,"2022-2023"
36,"Play offs","36_4","OLY","FEN",78,82,24,13,19,22,10,24,17,31,0,0,"FEN","OLY",0,1,"2022-2023"
37,"Play offs","37_1","MAC","ASM",78,83,16,16,25,21,22,19,19,23,0,0,"ASM","MAC",0,1,"2022-2023"
37,"Play offs","37_3","ZAL","BAR",66,77,10,16,22,18,13,16,32,16,0,0,"BAR","ZAL",0,1,"2022-2023"
37,"Play offs","37_2","PAR","RMB",80,82,32,16,15,17,19,26,21,16,0,0,"RMB","PAR",0,1,"2022-2023"
37,"Play offs","37_4","FEN","OLY",71,72,21,14,16,20,15,23,7,27,0,0,"OLY","FEN",0,1,"2022-2023"
38,"Play offs","38_1","MAC","ASM",104,69,17,30,32,25,24,12,17,16,0,0,"MAC","ASM",1,0,"2022-2023"
38,"Play offs","38_2","PAR","RMB",78,85,15,27,13,23,27,18,16,24,0,0,"RMB","PAR",0,1,"2022-2023"
38,"Play offs","38_4","FEN","OLY",73,69,18,14,16,25,17,16,16,20,0,0,"FEN","OLY",1,0,"2022-2023"
39,"Play offs","39_1","ASM","MAC",97,86,26,27,19,25,33,16,21,16,0,0,"ASM","MAC",1,0,"2022-2023"
39,"Play offs","39_2","RMB","PAR",98,94,22,17,30,29,23,32,21,18,0,0,"RMB","PAR",1,0,"2022-2023"
39,"Play offs","39_4","OLY","FEN",84,72,20,24,21,19,15,18,19,20,0,0,"OLY","FEN",1,0,"2022-2023"
40,"Final Four","40_1","OLY","ASM",76,62,14,15,27,20,20,21,2,19,0,0,"OLY","ASM",1,0,"2022-2023"
40,"Final Four","40_2","BAR","RMB",66,78,18,24,13,11,18,18,22,20,0,0,"RMB","BAR",0,1,"2022-2023"
41,"Final Four","41_1","ASM","BAR",78,66,24,20,16,18,13,15,17,21,0,0,"ASM","BAR",1,0,"2022-2023"
42,"Final Four","42_1","OLY","RMB",78,79,24,21,18,15,17,28,14,20,0,0,"RMB","OLY",0,1,"2022-2023"
