"Fixture","Phase","IDGAME","Home","Away","Home_Points","Away_Points","Q1H","Q2H","Q3H","Q4H","Q1A","Q2A","Q3A","Q4A","EXH","EXA","Winner","Loser","Home_win","Away_win","Season"
27,"Regular Season","27_1","FEN","MAC",87,73,16,29,29,13,21,15,20,17,0,0,"FEN","MAC",1,0,"2017-2018"
27,"Regular Season","27_2","ZAL","MIL",77,65,17,14,23,23,16,18,16,15,0,0,"ZAL","MIL",1,0,"2017-2018"
27,"Regular Season","27_3","PAN","CRV",91,71,24,23,30,14,15,23,18,15,0,0,"PAN","CRV",1,0,"2017-2018"
27,"Regular Season","27_4","VAL","RMB",96,88,22,24,24,26,21,19,20,28,0,0,"VAL","RMB",1,0,"2017-2018"
27,"Regular Season","27_5","CSK","OLY",89,81,23,21,25,20,26,14,22,19,0,0,"CSK","OLY",1,0,"2017-2018"
27,"Regular Season","27_6","EFE","KHI",73,85,29,20,12,12,18,24,19,24,0,0,"KHI","EFE",0,1,"2017-2018"
27,"Regular Season","27_7","BAS","BAM",103,79,27,23,30,23,14,25,13,27,0,0,"BAS","BAM",1,0,"2017-2018"
27,"Regular Season","27_8","MAL","BAR",95,91,19,30,27,19,25,21,22,23,0,0,"MAL","BAR",1,0,"2017-2018"
28,"Regular Season","28_1","CRV","FEN",63,80,17,14,10,22,22,18,25,15,0,0,"FEN","CRV",0,1,"2017-2018"
28,"Regular Season","28_2","MAC","PAN",75,76,20,21,17,17,18,17,21,20,0,0,"PAN","MAC",0,1,"2017-2018"
28,"Regular Season","28_3","RMB","ZAL",88,81,19,22,24,23,16,28,18,19,0,0,"RMB","ZAL",1,0,"2017-2018"
28,"Regular Season","28_4","MIL","VAL",89,93,23,20,22,24,17,23,28,25,0,0,"VAL","MIL",0,1,"2017-2018"
28,"Regular Season","28_5","KHI","CSK",73,90,17,20,21,15,29,24,15,22,0,0,"CSK","KHI",0,1,"2017-2018"
28,"Regular Season","28_6","BAM","MAL",93,88,28,27,22,16,19,23,26,20,0,0,"BAM","MAL",1,0,"2017-2018"
28,"Regular Season","28_7","OLY","EFE",89,82,30,19,21,19,15,27,15,25,0,0,"OLY","EFE",1,0,"2017-2018"
28,"Regular Season","28_8","BAR","BAS",73,86,16,24,18,15,16,27,20,23,0,0,"BAS","BAR",0,1,"2017-2018"
29,"Regular Season","29_1","KHI","FEN",64,73,18,20,15,11,20,17,22,14,0,0,"FEN","KHI",0,1,"2017-2018"
29,"Regular Season","29_2","EFE","BAR",83,107,19,15,33,16,23,32,26,26,0,0,"BAR","EFE",0,1,"2017-2018"
29,"Regular Season","29_3","BAM","MIL",78,83,23,20,21,14,28,15,17,23,0,0,"MIL","BAM",0,1,"2017-2018"
29,"Regular Season","29_4","BAS","MAC",83,72,22,16,18,27,18,16,19,19,0,0,"BAS","MAC",1,0,"2017-2018"
29,"Regular Season","29_5","MAL","OLY",87,85,19,28,7,20,22,11,23,18,13,11,"MAL","OLY",1,0,"2017-2018"
29,"Regular Season","29_6","ZAL","CSK",85,73,23,25,16,21,18,24,18,13,0,0,"ZAL","CSK",1,0,"2017-2018"
29,"Regular Season","29_7","CRV","RMB",79,82,20,19,18,22,27,16,21,18,0,0,"RMB","CRV",0,1,"2017-2018"
29,"Regular Season","29_8","PAN","VAL",75,56,23,17,17,18,13,18,16,9,0,0,"PAN","VAL",1,0,"2017-2018"
30,"Regular Season","30_1","CSK","CRV",92,81,23,14,27,28,24,20,19,18,0,0,"CSK","CRV",1,0,"2017-2018"
30,"Regular Season","30_2","FEN","MAL",91,95,14,22,15,32,22,25,12,24,8,12,"MAL","FEN",0,1,"2017-2018"
30,"Regular Season","30_3","MIL","PAN",95,96,27,28,14,18,18,24,19,26,8,9,"PAN","MIL",0,1,"2017-2018"
30,"Regular Season","30_4","BAR","KHI",86,82,31,23,18,14,18,27,21,16,0,0,"BAR","KHI",1,0,"2017-2018"
30,"Regular Season","30_5","BAS","EFE",79,81,18,14,19,28,13,20,27,21,0,0,"EFE","BAS",0,1,"2017-2018"
30,"Regular Season","30_6","OLY","ZAL",85,86,25,18,16,21,10,21,25,24,5,6,"ZAL","OLY",0,1,"2017-2018"
30,"Regular Season","30_7","VAL","MAC",87,84,24,28,9,26,18,21,18,27,0,0,"VAL","MAC",1,0,"2017-2018"
30,"Regular Season","30_8","RMB","BAM",106,86,27,26,29,24,28,22,19,17,0,0,"RMB","BAM",1,0,"2017-2018"
31,"Play offs","31_1","CSK","KHI",98,95,25,21,26,26,34,20,21,20,0,0,"CSK","KHI",1,0,"2017-2018"
31,"Play offs","31_2","PAN","RMB",95,67,26,20,31,18,13,17,14,23,0,0,"PAN","RMB",1,0,"2017-2018"
31,"Play offs","31_3","FEN","BAS",82,73,21,22,22,17,11,15,26,21,0,0,"FEN","BAS",1,0,"2017-2018"
31,"Play offs","31_4","OLY","ZAL",78,87,23,15,18,16,12,20,21,19,6,15,"ZAL","OLY",0,1,"2017-2018"
32,"Play offs","32_1","CSK","KHI",89,84,24,19,25,21,22,23,21,18,0,0,"CSK","KHI",1,0,"2017-2018"
32,"Play offs","32_2","PAN","RMB",82,89,21,19,21,21,16,20,32,21,0,0,"RMB","PAN",0,1,"2017-2018"
32,"Play offs","32_3","FEN","BAS",95,89,25,28,18,24,23,26,19,21,0,0,"FEN","BAS",1,0,"2017-2018"
32,"Play offs","32_4","OLY","ZAL",79,68,17,24,13,25,15,17,22,14,0,0,"OLY","ZAL",1,0,"2017-2018"
33,"Play offs","33_4","ZAL","OLY",80,60,21,26,20,13,19,17,14,10,0,0,"ZAL","OLY",1,0,"2017-2018"
33,"Play offs","33_3","BAS","FEN",88,83,19,28,20,21,20,18,28,17,0,0,"BAS","FEN",1,0,"2017-2018"
33,"Play offs","33_2","RMB","PAN",81,74,17,23,17,24,17,17,19,21,0,0,"RMB","PAN",1,0,"2017-2018"
33,"Play offs","33_1","KHI","CSK",79,73,17,27,16,19,15,27,15,16,0,0,"KHI","CSK",1,0,"2017-2018"
34,"Play offs","34_4","ZAL","OLY",101,91,23,28,27,23,22,15,19,35,0,0,"ZAL","OLY",1,0,"2017-2018"
34,"Play offs","34_3","BAS","FEN",83,92,19,13,30,21,25,23,24,20,0,0,"FEN","BAS",0,1,"2017-2018"
34,"Play offs","34_1","KHI","CSK",88,89,25,19,21,23,32,25,14,18,0,0,"CSK","KHI",0,1,"2017-2018"
34,"Play offs","34_2","RMB","PAN",89,82,19,32,27,11,14,21,25,22,0,0,"RMB","PAN",1,0,"2017-2018"
35,"Final Four","35_1","FEN","ZAL",76,67,19,20,15,22,13,20,17,17,0,0,"FEN","ZAL",1,0,"2017-2018"
35,"Final Four","35_2","CSK","RMB",83,92,30,16,10,27,20,27,16,29,0,0,"RMB","CSK",0,1,"2017-2018"
36,"Final Four","36_1","CSK","ZAL",77,79,19,16,13,29,22,19,28,10,0,0,"ZAL","CSK",0,1,"2017-2018"
37,"Final Four","37_1","RMB","FEN",85,80,21,17,25,22,17,23,15,25,0,0,"RMB","FEN",1,0,"2017-2018"
