"","Fixture","Phase","IDGAME","Home","Away","Home_Points","Away_Points","Q1H","Q2H","Q3H","Q4H","Q1A","Q2A","Q3A","Q4A","EXH","EXA","Winner","Loser","Home_win","Away_win","Season","idseason"
"1286",9,"Regular Season","9-7","PAR","BER",89,74,18,25,22,24,20,20,15,19,0,0,"PAR","BER",1,0,"2023-2024","9-7_2023-2024"
"1287",9,"Regular Season","9-8","VIL","BAS",81,88,30,19,16,16,20,22,31,15,0,0,"BAS","VIL",0,1,"2023-2024","9-8_2023-2024"
"1288",9,"Regular Season","9-9","ZAL","BAY",74,73,25,16,21,12,18,25,18,12,0,0,"ZAL","BAY",1,0,"2023-2024","9-9_2023-2024"
"1289",10,"Regular Season","10-1","MAC","BAR",90,92,31,20,17,22,26,25,19,22,0,0,"BAR","MAC",0,1,"2023-2024","10-1_2023-2024"
"1290",10,"Regular Season","10-2","PAN","VAL",90,73,27,22,23,18,18,17,18,20,0,0,"PAN","VAL",1,0,"2023-2024","10-2_2023-2024"
"1291",10,"Regular Season","10-3","RMB","BER",99,75,27,17,23,32,17,16,18,24,0,0,"RMB","BER",1,0,"2023-2024","10-3_2023-2024"
"1292",10,"Regular Season","10-4","VIL","BAY",100,101,18,22,20,14,22,15,14,23,26,27,"BAY","VIL",0,1,"2023-2024","10-4_2023-2024"
"1293",10,"Regular Season","10-5","BOL","FEN",87,79,25,21,24,17,27,17,14,21,0,0,"BOL","FEN",1,0,"2023-2024","10-5_2023-2024"
"1294",10,"Regular Season","10-6","EFE","PAR",100,94,22,28,14,36,22,23,29,20,0,0,"EFE","PAR",1,0,"2023-2024","10-6_2023-2024"
"1295",10,"Regular Season","10-7","OLY","ZAL",89,72,19,24,26,20,19,12,21,20,0,0,"OLY","ZAL",1,0,"2023-2024","10-7_2023-2024"
"1296",10,"Regular Season","10-8","CRV","MIL",71,93,19,20,17,15,20,18,25,30,0,0,"MIL","CRV",0,1,"2023-2024","10-8_2023-2024"
"1297",10,"Regular Season","10-9","BAS","ASM",75,77,19,17,23,16,16,19,27,15,0,0,"ASM","BAS",0,1,"2023-2024","10-9_2023-2024"
"1298",11,"Regular Season","11-1","BAY","BOL",90,76,20,24,26,20,28,18,20,10,0,0,"BAY","BOL",1,0,"2023-2024","11-1_2023-2024"
"1299",11,"Regular Season","11-2","MAC","BER",102,81,29,29,23,21,14,28,24,15,0,0,"MAC","BER",1,0,"2023-2024","11-2_2023-2024"
"1300",11,"Regular Season","11-3","ASM","OLY",85,77,22,16,20,27,17,22,20,18,0,0,"ASM","OLY",1,0,"2023-2024","11-3_2023-2024"
"1301",11,"Regular Season","11-4","PAR","PAN",92,87,20,19,15,24,21,17,18,22,14,9,"PAR","PAN",1,0,"2023-2024","11-4_2023-2024"
"1302",11,"Regular Season","11-5","FEN","RMB",100,99,16,21,22,28,29,15,23,20,13,12,"FEN","RMB",1,0,"2023-2024","11-5_2023-2024"
"1303",11,"Regular Season","11-7","MIL","ZAL",70,83,19,12,21,18,18,23,18,24,0,0,"ZAL","MIL",0,1,"2023-2024","11-7_2023-2024"
"1304",11,"Regular Season","11-8","CRV","EFE",97,80,22,21,29,25,21,28,21,10,0,0,"CRV","EFE",1,0,"2023-2024","11-8_2023-2024"
"1305",11,"Regular Season","11-6","BAR","VIL",101,92,28,22,28,23,24,23,24,21,0,0,"BAR","VIL",1,0,"2023-2024","11-6_2023-2024"
"1306",11,"Regular Season","11-9","VAL","BAS",84,98,21,31,18,14,20,24,23,31,0,0,"BAS","VAL",0,1,"2023-2024","11-9_2023-2024"
"1307",12,"Regular Season","12-1","BER","ZAL",64,62,13,12,14,25,20,8,17,17,0,0,"BER","ZAL",1,0,"2023-2024","12-1_2023-2024"
"1308",12,"Regular Season","12-2","EFE","PAN",71,68,23,14,13,21,15,16,21,16,0,0,"EFE","PAN",1,0,"2023-2024","12-2_2023-2024"
"1309",12,"Regular Season","12-3","BAY","MIL",91,84,22,22,11,21,25,14,13,24,15,8,"BAY","MIL",1,0,"2023-2024","12-3_2023-2024"
"1310",12,"Regular Season","12-4","OLY","RMB",71,77,19,17,21,14,23,14,24,16,0,0,"RMB","OLY",0,1,"2023-2024","12-4_2023-2024"
"1311",12,"Regular Season","12-5","PAR","ASM",89,85,16,16,19,21,13,22,16,21,17,13,"PAR","ASM",1,0,"2023-2024","12-5_2023-2024"
"1312",12,"Regular Season","12-6","VAL","CRV",85,81,25,31,16,13,19,21,25,16,0,0,"VAL","CRV",1,0,"2023-2024","12-6_2023-2024"
"1313",12,"Regular Season","12-7","VIL","MAC",91,94,19,27,20,25,17,28,25,24,0,0,"MAC","VIL",0,1,"2023-2024","12-7_2023-2024"
"1314",12,"Regular Season","12-8","BOL","BAR",80,75,18,15,23,24,24,21,16,14,0,0,"BOL","BAR",1,0,"2023-2024","12-8_2023-2024"
"1315",12,"Regular Season","12-9","BAS","FEN",80,79,10,28,19,23,18,19,18,24,0,0,"BAS","FEN",1,0,"2023-2024","12-9_2023-2024"
"1316",13,"Regular Season","13-1","BER","EFE",89,97,15,25,25,24,22,15,27,33,0,0,"EFE","BER",0,1,"2023-2024","13-1_2023-2024"
"1317",13,"Regular Season","13-2","PAN","RMB",78,90,23,22,10,23,24,22,26,18,0,0,"RMB","PAN",0,1,"2023-2024","13-2_2023-2024"
"1318",13,"Regular Season","13-3","PAR","MIL",82,69,20,19,22,21,25,19,18,7,0,0,"PAR","MIL",1,0,"2023-2024","13-3_2023-2024"
"1319",13,"Regular Season","13-4","BAR","FEN",89,81,16,22,25,26,19,31,14,17,0,0,"BAR","FEN",1,0,"2023-2024","13-4_2023-2024"
"1320",13,"Regular Season","13-5","OLY","BAY",77,69,24,17,13,23,8,21,15,25,0,0,"OLY","BAY",1,0,"2023-2024","13-5_2023-2024"
"1321",13,"Regular Season","13-6","VIL","VAL",55,78,23,10,8,14,18,17,18,25,0,0,"VAL","VIL",0,1,"2023-2024","13-6_2023-2024"
"1322",13,"Regular Season","13-7","BOL","MAC",100,90,28,21,29,22,29,20,23,18,0,0,"BOL","MAC",1,0,"2023-2024","13-7_2023-2024"
"1323",13,"Regular Season","13-8","BAS","CRV",87,85,26,26,15,20,18,25,19,23,0,0,"BAS","CRV",1,0,"2023-2024","13-8_2023-2024"
"1324",13,"Regular Season","13-9","ZAL","ASM",79,83,19,18,22,20,23,23,11,26,0,0,"ASM","ZAL",0,1,"2023-2024","13-9_2023-2024"
"1325",14,"Regular Season","14-1","MAC","EFE",95,86,29,16,21,29,20,28,16,22,0,0,"MAC","EFE",1,0,"2023-2024","14-1_2023-2024"
"1326",14,"Regular Season","14-2","RMB","BAY",88,73,19,23,21,25,23,14,20,16,0,0,"RMB","BAY",1,0,"2023-2024","14-2_2023-2024"
"1327",14,"Regular Season","14-3","VIL","PAN",81,89,21,15,24,21,24,21,19,25,0,0,"PAN","VIL",0,1,"2023-2024","14-3_2023-2024"
"1328",14,"Regular Season","14-4","BAS","BOL",81,91,15,28,17,21,24,18,21,28,0,0,"BOL","BAS",0,1,"2023-2024","14-4_2023-2024"
"1329",14,"Regular Season","14-5","ZAL","PAR",85,93,21,23,20,21,29,29,18,17,0,0,"PAR","ZAL",0,1,"2023-2024","14-5_2023-2024"
"1330",14,"Regular Season","14-6","BAR","MIL",86,90,19,21,19,27,29,22,17,22,0,0,"MIL","BAR",0,1,"2023-2024","14-6_2023-2024"
"1331",14,"Regular Season","14-7","OLY","VAL",56,63,15,11,12,18,14,21,12,16,0,0,"VAL","OLY",0,1,"2023-2024","14-7_2023-2024"
"1332",14,"Regular Season","14-8","CRV","BER",85,71,25,26,20,14,22,20,11,18,0,0,"CRV","BER",1,0,"2023-2024","14-8_2023-2024"
"1333",14,"Regular Season","14-9","FEN","ASM",86,74,24,22,22,18,21,24,12,17,0,0,"FEN","ASM",1,0,"2023-2024","14-9_2023-2024"
"1334",15,"Regular Season","15-1","BER","BAR",74,70,19,19,18,18,22,19,11,18,0,0,"BER","BAR",1,0,"2023-2024","15-1_2023-2024"
"1335",15,"Regular Season","15-2","MAC","BAS",89,81,22,25,21,21,22,27,18,14,0,0,"MAC","BAS",1,0,"2023-2024","15-2_2023-2024"
"1336",15,"Regular Season","15-3","CRV","RMB",58,72,20,14,11,13,20,25,16,11,0,0,"RMB","CRV",0,1,"2023-2024","15-3_2023-2024"
"1337",15,"Regular Season","15-4","VAL","PAR",67,72,14,20,10,23,19,14,20,19,0,0,"PAR","VAL",0,1,"2023-2024","15-4_2023-2024"
"1338",15,"Regular Season","15-5","BOL","OLY",69,67,17,11,19,22,19,21,15,12,0,0,"BOL","OLY",1,0,"2023-2024","15-5_2023-2024"
"1339",15,"Regular Season","15-6","BAY","EFE",86,71,20,30,21,15,17,24,18,12,0,0,"BAY","EFE",1,0,"2023-2024","15-6_2023-2024"
"1340",15,"Regular Season","15-7","MIL","VIL",84,61,22,24,21,17,21,15,12,13,0,0,"MIL","VIL",1,0,"2023-2024","15-7_2023-2024"
"1341",15,"Regular Season","15-8","ASM","PAN",90,91,19,28,20,23,22,17,17,35,0,0,"PAN","ASM",0,1,"2023-2024","15-8_2023-2024"
"1342",15,"Regular Season","15-9","FEN","ZAL",80,78,22,15,19,24,26,22,14,16,0,0,"FEN","ZAL",1,0,"2023-2024","15-9_2023-2024"
"1343",16,"Regular Season","16-1","MAC","CRV",92,98,20,22,23,27,20,31,28,19,0,0,"CRV","MAC",0,1,"2023-2024","16-1_2023-2024"
"1344",16,"Regular Season","16-2","RMB","PAR",91,75,26,22,28,15,19,17,15,24,0,0,"RMB","PAR",1,0,"2023-2024","16-2_2023-2024"
"1345",16,"Regular Season","16-3","VAL","BOL",79,71,26,11,23,19,21,26,7,17,0,0,"VAL","BOL",1,0,"2023-2024","16-3_2023-2024"
"1346",16,"Regular Season","16-4","BER","FEN",82,91,26,21,12,23,24,27,21,19,0,0,"FEN","BER",0,1,"2023-2024","16-4_2023-2024"
"1347",16,"Regular Season","16-5","EFE","BAS",80,87,17,19,24,20,17,19,21,30,0,0,"BAS","EFE",0,1,"2023-2024","16-5_2023-2024"
"1348",16,"Regular Season","16-6","BAY","ASM",80,91,14,17,29,20,17,29,21,24,0,0,"ASM","BAY",0,1,"2023-2024","16-6_2023-2024"
"1349",16,"Regular Season","16-7","MIL","PAN",68,76,24,17,15,12,22,19,18,17,0,0,"PAN","MIL",0,1,"2023-2024","16-7_2023-2024"
"1350",16,"Regular Season","16-8","VIL","OLY",73,85,18,19,20,16,25,24,22,14,0,0,"OLY","VIL",0,1,"2023-2024","16-8_2023-2024"
"1351",16,"Regular Season","16-9","ZAL","BAR",80,85,22,29,22,7,28,28,14,15,0,0,"BAR","ZAL",0,1,"2023-2024","16-9_2023-2024"
"1352",17,"Regular Season","17-1","EFE","FEN",84,89,29,23,16,16,29,18,22,20,0,0,"FEN","EFE",0,1,"2023-2024","17-1_2023-2024"
"1353",17,"Regular Season","17-2","BAY","VAL",85,84,16,22,22,25,16,23,23,22,0,0,"BAY","VAL",1,0,"2023-2024","17-2_2023-2024"
"1354",17,"Regular Season","17-3","MIL","BAS",76,67,20,26,14,16,12,19,17,19,0,0,"MIL","BAS",1,0,"2023-2024","17-3_2023-2024"
"1355",17,"Regular Season","17-4","PAN","CRV",82,65,20,18,23,21,17,14,19,15,0,0,"PAN","CRV",1,0,"2023-2024","17-4_2023-2024"
"1356",17,"Regular Season","17-5","VIL","RMB",76,77,19,20,18,19,18,15,18,26,0,0,"RMB","VIL",0,1,"2023-2024","17-5_2023-2024"
"1357",17,"Regular Season","17-6","ZAL","MAC",70,78,18,15,16,21,16,16,29,17,0,0,"MAC","ZAL",0,1,"2023-2024","17-6_2023-2024"
"1358",17,"Regular Season","17-7","BER","OLY",67,94,25,18,8,16,19,21,27,27,0,0,"OLY","BER",0,1,"2023-2024","17-7_2023-2024"
"1359",17,"Regular Season","17-8","ASM","BAR",91,71,27,20,20,24,15,21,16,19,0,0,"ASM","BAR",1,0,"2023-2024","17-8_2023-2024"
"1360",17,"Regular Season","17-9","PAR","BOL",75,77,18,18,19,20,23,18,19,17,0,0,"BOL","PAR",0,1,"2023-2024","17-9_2023-2024"
"1361",18,"Regular Season","18-1","MAC","ASM",93,83,22,27,15,29,12,23,19,29,0,0,"MAC","ASM",1,0,"2023-2024","18-1_2023-2024"
"1362",18,"Regular Season","18-2","OLY","MIL",79,74,18,22,23,16,19,16,15,24,0,0,"OLY","MIL",1,0,"2023-2024","18-2_2023-2024"
"1363",18,"Regular Season","18-3","PAR","VIL",90,77,23,27,19,21,17,14,14,32,0,0,"PAR","VIL",1,0,"2023-2024","18-3_2023-2024"
"1364",18,"Regular Season","18-4","FEN","CRV",76,85,26,9,22,19,18,16,23,28,0,0,"CRV","FEN",0,1,"2023-2024","18-4_2023-2024"
"1365",18,"Regular Season","18-5","ZAL","BER",77,71,22,26,13,16,25,16,11,19,0,0,"ZAL","BER",1,0,"2023-2024","18-5_2023-2024"
"1366",18,"Regular Season","18-6","BAR","RMB",83,78,21,24,15,23,25,22,15,16,0,0,"BAR","RMB",1,0,"2023-2024","18-6_2023-2024"
"1367",18,"Regular Season","18-7","VAL","EFE",93,88,18,25,28,22,18,27,21,22,0,0,"VAL","EFE",1,0,"2023-2024","18-7_2023-2024"
"1368",18,"Regular Season","18-8","BOL","BAY",85,83,22,20,23,20,24,22,23,14,0,0,"BOL","BAY",1,0,"2023-2024","18-8_2023-2024"
"1369",18,"Regular Season","18-9","BAS","PAN",75,73,13,13,24,25,12,25,16,20,0,0,"BAS","PAN",1,0,"2023-2024","18-9_2023-2024"
"1370",19,"Regular Season","19-1","FEN","MAC",109,74,22,35,23,29,22,9,17,26,0,0,"FEN","MAC",1,0,"2023-2024","19-1_2023-2024"
"1371",19,"Regular Season","19-2","OLY","ASM",75,73,17,17,22,19,21,15,22,15,0,0,"OLY","ASM",1,0,"2023-2024","19-2_2023-2024"
"1372",19,"Regular Season","19-3","CRV","PAR",88,72,24,26,15,23,13,16,19,24,0,0,"CRV","PAR",1,0,"2023-2024","19-3_2023-2024"
"1373",19,"Regular Season","19-4","VIL","ZAL",93,79,23,28,21,21,17,26,16,20,0,0,"VIL","ZAL",1,0,"2023-2024","19-4_2023-2024"
"1374",19,"Regular Season","19-5","BER","BOL",68,83,9,18,24,17,26,22,15,20,0,0,"BOL","BER",0,1,"2023-2024","19-5_2023-2024"
"1375",19,"Regular Season","19-6","BAR","BAS",89,85,24,23,15,27,23,19,26,17,0,0,"BAR","BAS",1,0,"2023-2024","19-6_2023-2024"
"1376",19,"Regular Season","19-7","MIL","BAY",76,62,19,15,16,26,12,15,20,15,0,0,"MIL","BAY",1,0,"2023-2024","19-7_2023-2024"
"1377",19,"Regular Season","19-8","RMB","EFE",81,81,25,13,26,17,18,18,25,20,0,0,"None","None",0,0,"2023-2024","19-8_2023-2024"
"1378",19,"Regular Season","19-9","VAL","PAN",81,82,23,24,22,12,22,25,19,16,0,0,"PAN","VAL",0,1,"2023-2024","19-9_2023-2024"
"1379",20,"Regular Season","20-1","BAY","RMB",71,92,18,18,17,18,24,21,19,28,0,0,"RMB","BAY",0,1,"2023-2024","20-1_2023-2024"
"1380",20,"Regular Season","20-2","MIL","BER",82,76,16,21,23,22,17,18,23,18,0,0,"MIL","BER",1,0,"2023-2024","20-2_2023-2024"
"1381",20,"Regular Season","20-3","ASM","BAS",93,83,21,22,28,22,22,17,20,24,0,0,"ASM","BAS",1,0,"2023-2024","20-3_2023-2024"
"1382",20,"Regular Season","20-4","PAN","EFE",83,76,25,26,17,15,14,21,22,19,0,0,"PAN","EFE",1,0,"2023-2024","20-4_2023-2024"
"1383",20,"Regular Season","20-5","FEN","PAR",91,76,19,24,25,23,31,17,16,12,0,0,"FEN","PAR",1,0,"2023-2024","20-5_2023-2024"
"1384",20,"Regular Season","20-6","VAL","ZAL",79,84,21,21,22,15,27,21,14,22,0,0,"ZAL","VAL",0,1,"2023-2024","20-6_2023-2024"
"1385",20,"Regular Season","20-7","VIL","CRV",100,91,25,23,22,30,25,20,22,24,0,0,"VIL","CRV",1,0,"2023-2024","20-7_2023-2024"
"1386",20,"Regular Season","20-8","BAR","OLY",86,78,27,17,31,11,20,21,22,15,0,0,"BAR","OLY",1,0,"2023-2024","20-8_2023-2024"
"1387",20,"Regular Season","20-9","MAC","BOL",95,78,18,28,24,25,21,24,15,18,0,0,"MAC","BOL",1,0,"2023-2024","20-9_2023-2024"
"1388",21,"Regular Season","21-1","MIL","CRV",62,76,15,16,16,15,23,24,10,19,0,0,"CRV","MIL",0,1,"2023-2024","21-1_2023-2024"
"1389",21,"Regular Season","21-2","PAN","ASM",88,63,27,16,21,24,12,18,14,19,0,0,"PAN","ASM",1,0,"2023-2024","21-2_2023-2024"
"1390",21,"Regular Season","21-3","RMB","VAL",82,82,16,19,23,24,24,16,15,27,0,0,"None","None",0,0,"2023-2024","21-3_2023-2024"
"1391",21,"Regular Season","21-4","FEN","BAY",81,81,22,16,19,24,22,17,20,22,0,0,"None","None",0,0,"2023-2024","21-4_2023-2024"
"1392",21,"Regular Season","21-5","EFE","BOL",99,75,26,24,23,26,15,14,25,21,0,0,"EFE","BOL",1,0,"2023-2024","21-5_2023-2024"
"1393",21,"Regular Season","21-6","BAR","ZAL",91,73,26,18,24,23,12,25,20,16,0,0,"BAR","ZAL",1,0,"2023-2024","21-6_2023-2024"
"1394",21,"Regular Season","21-7","PAR","MAC",88,79,11,25,31,21,29,23,15,12,0,0,"PAR","MAC",1,0,"2023-2024","21-7_2023-2024"
"1395",21,"Regular Season","21-8","VIL","BER",63,88,20,17,13,13,19,22,21,26,0,0,"BER","VIL",0,1,"2023-2024","21-8_2023-2024"
"1396",21,"Regular Season","21-9","BAS","OLY",80,69,14,19,26,21,17,15,17,20,0,0,"BAS","OLY",1,0,"2023-2024","21-9_2023-2024"
"1397",22,"Regular Season","22-1","BER","BAY",65,82,19,11,21,14,19,24,23,16,0,0,"BAY","BER",0,1,"2023-2024","22-1_2023-2024"
"1398",22,"Regular Season","22-2","EFE","BAR",98,74,18,24,30,26,13,26,21,14,0,0,"EFE","BAR",1,0,"2023-2024","22-2_2023-2024"
"1399",22,"Regular Season","22-3","OLY","MAC",89,72,26,16,27,20,18,18,21,15,0,0,"OLY","MAC",1,0,"2023-2024","22-3_2023-2024"
"1400",22,"Regular Season","22-4","CRV","BAS",90,91,30,22,10,28,20,23,26,22,0,0,"BAS","CRV",0,1,"2023-2024","22-4_2023-2024"
"1401",22,"Regular Season","22-5","BOL","VIL",73,63,19,8,18,28,10,22,22,9,0,0,"BOL","VIL",1,0,"2023-2024","22-5_2023-2024"
"1402",22,"Regular Season","22-6","ASM","RMB",98,76,33,23,24,18,20,20,14,22,0,0,"ASM","RMB",1,0,"2023-2024","22-6_2023-2024"
"1403",22,"Regular Season","22-7","PAN","PAR",84,71,18,24,16,26,16,24,18,13,0,0,"PAN","PAR",1,0,"2023-2024","22-7_2023-2024"
"1404",22,"Regular Season","22-8","VAL","MIL",84,72,21,11,29,23,19,21,19,13,0,0,"VAL","MIL",1,0,"2023-2024","22-8_2023-2024"
"1405",22,"Regular Season","22-9","ZAL","FEN",98,75,20,23,23,32,14,21,20,20,0,0,"ZAL","FEN",1,0,"2023-2024","22-9_2023-2024"
"1406",23,"Regular Season","23-1","BER","CRV",89,80,18,33,21,17,16,20,18,26,0,0,"BER","CRV",1,0,"2023-2024","23-1_2023-2024"
"1407",23,"Regular Season","23-2","BAY","VIL",64,76,19,10,21,14,20,20,19,17,0,0,"VIL","BAY",0,1,"2023-2024","23-2_2023-2024"
"1408",23,"Regular Season","23-3","MAC","PAN",90,75,18,25,19,28,21,15,23,16,0,0,"MAC","PAN",1,0,"2023-2024","23-3_2023-2024"
"1409",23,"Regular Season","23-4","RMB","OLY",90,85,30,22,16,22,13,17,25,30,0,0,"RMB","OLY",1,0,"2023-2024","23-4_2023-2024"
"1410",23,"Regular Season","23-5","FEN","BOL",88,75,21,31,19,17,25,22,9,19,0,0,"FEN","BOL",1,0,"2023-2024","23-5_2023-2024"
"1411",23,"Regular Season","23-6","EFE","ASM",78,80,23,20,17,18,22,17,26,15,0,0,"ASM","EFE",0,1,"2023-2024","23-6_2023-2024"
"1412",23,"Regular Season","23-7","MIL","BAR",74,70,23,24,10,17,12,16,21,21,0,0,"MIL","BAR",1,0,"2023-2024","23-7_2023-2024"
"1413",23,"Regular Season","23-8","PAR","ZAL",81,72,22,23,16,20,26,17,16,13,0,0,"PAR","ZAL",1,0,"2023-2024","23-8_2023-2024"
"1414",23,"Regular Season","23-9","BAS","VAL",62,77,13,16,19,14,16,29,13,19,0,0,"VAL","BAS",0,1,"2023-2024","23-9_2023-2024"
"1415",24,"Regular Season","24-1","BAY","BAS",94,94,25,31,26,12,19,33,24,18,0,0,"None","None",0,0,"2023-2024","24-1_2023-2024"
"1416",24,"Regular Season","24-2","OLY","BER",101,87,20,25,33,23,17,31,13,26,0,0,"OLY","BER",1,0,"2023-2024","24-2_2023-2024"
"1417",24,"Regular Season","24-3","RMB","MAC",106,101,29,23,28,26,18,27,28,28,0,0,"RMB","MAC",1,0,"2023-2024","24-3_2023-2024"
"1418",24,"Regular Season","24-4","CRV","VAL",82,64,11,28,22,21,12,18,19,15,0,0,"CRV","VAL",1,0,"2023-2024","24-4_2023-2024"
"1419",24,"Regular Season","24-5","VIL","FEN",73,83,18,24,14,17,16,23,28,16,0,0,"FEN","VIL",0,1,"2023-2024","24-5_2023-2024"
"1420",24,"Regular Season","24-6","BAR","BOL",84,57,20,21,20,23,17,10,17,13,0,0,"BAR","BOL",1,0,"2023-2024","24-6_2023-2024"
"1421",24,"Regular Season","24-7","ASM","PAR",85,70,14,30,21,20,16,22,23,9,0,0,"ASM","PAR",1,0,"2023-2024","24-7_2023-2024"
"1422",24,"Regular Season","24-8","PAN","MIL",79,62,21,23,13,22,16,12,13,21,0,0,"PAN","MIL",1,0,"2023-2024","24-8_2023-2024"
"1423",24,"Regular Season","24-9","ZAL","EFE",96,70,34,24,18,20,14,23,22,11,0,0,"ZAL","EFE",1,0,"2023-2024","24-9_2023-2024"
"1424",25,"Regular Season","25-1","BER","VAL",66,81,15,15,15,21,20,22,23,16,0,0,"VAL","BER",0,1,"2023-2024","25-1_2023-2024"
"1425",25,"Regular Season","25-2","BAY","OLY",72,76,14,24,13,21,18,17,19,22,0,0,"OLY","BAY",0,1,"2023-2024","25-2_2023-2024"
"1426",25,"Regular Season","25-3","RMB","VIL",86,79,24,21,17,24,18,17,15,29,0,0,"RMB","VIL",1,0,"2023-2024","25-3_2023-2024"
"1427",25,"Regular Season","25-4","BAS","MAC",92,82,20,34,19,19,26,21,16,19,0,0,"BAS","MAC",1,0,"2023-2024","25-4_2023-2024"
"1428",25,"Regular Season","25-5","EFE","MIL",79,73,15,19,30,15,15,28,7,23,0,0,"EFE","MIL",1,0,"2023-2024","25-5_2023-2024"
"1429",25,"Regular Season","25-6","ASM","FEN",76,69,21,15,19,21,25,19,17,8,0,0,"ASM","FEN",1,0,"2023-2024","25-6_2023-2024"
"1430",25,"Regular Season","25-7","CRV","BAR",76,85,17,15,19,25,18,27,19,21,0,0,"BAR","CRV",0,1,"2023-2024","25-7_2023-2024"
"1431",25,"Regular Season","25-8","BOL","PAR",88,84,19,16,27,26,19,12,27,26,0,0,"BOL","PAR",1,0,"2023-2024","25-8_2023-2024"
"1432",25,"Regular Season","25-9","ZAL","PAN",80,68,25,19,20,16,25,13,18,12,0,0,"ZAL","PAN",1,0,"2023-2024","25-9_2023-2024"
"1433",26,"Regular Season","26-1","EFE","MAC",105,91,29,21,27,28,27,24,24,16,0,0,"EFE","MAC",1,0,"2023-2024","26-1_2023-2024"
"1434",26,"Regular Season","26-2","MIL","RMB",81,76,23,25,18,15,19,10,25,22,0,0,"MIL","RMB",1,0,"2023-2024","26-2_2023-2024"
"1435",26,"Regular Season","26-3","PAR","BAY",78,79,23,22,18,15,26,15,18,20,0,0,"BAY","PAR",0,1,"2023-2024","26-3_2023-2024"
"1436",26,"Regular Season","26-4","VAL","OLY",64,79,19,20,9,16,21,19,20,19,0,0,"OLY","VAL",0,1,"2023-2024","26-4_2023-2024"
"1437",26,"Regular Season","26-5","BAS","VIL",94,80,23,29,19,23,20,19,22,19,0,0,"BAS","VIL",1,0,"2023-2024","26-5_2023-2024"
"1438",26,"Regular Season","26-6","BAR","BER",93,77,31,20,29,13,26,13,12,26,0,0,"BAR","BER",1,0,"2023-2024","26-6_2023-2024"
"1439",26,"Regular Season","26-7","PAN","FEN",74,63,13,25,19,17,21,9,17,16,0,0,"PAN","FEN",1,0,"2023-2024","26-7_2023-2024"
"1440",26,"Regular Season","26-8","CRV","ZAL",91,93,22,23,20,26,23,22,23,25,0,0,"ZAL","CRV",0,1,"2023-2024","26-8_2023-2024"
"1441",26,"Regular Season","26-9","BOL","ASM",78,81,16,19,19,24,21,24,15,21,0,0,"ASM","BOL",0,1,"2023-2024","26-9_2023-2024"
"1442",27,"Regular Season","27-1","BER","MAC",71,106,15,23,18,15,27,30,30,19,0,0,"MAC","BER",0,1,"2023-2024","27-1_2023-2024"
"1443",27,"Regular Season","27-2","PAR","EFE",100,90,17,26,21,36,20,20,19,31,0,0,"PAR","EFE",1,0,"2023-2024","27-2_2023-2024"
"1444",27,"Regular Season","27-3","RMB","PAN",86,97,24,12,25,25,18,27,22,30,0,0,"PAN","RMB",0,1,"2023-2024","27-3_2023-2024"
"1445",27,"Regular Season","27-4","BOL","VAL",87,74,18,26,21,22,20,12,25,17,0,0,"BOL","VAL",1,0,"2023-2024","27-4_2023-2024"
"1446",27,"Regular Season","27-5","BAR","ASM",67,77,21,14,16,16,12,21,27,17,0,0,"ASM","BAR",0,1,"2023-2024","27-5_2023-2024"
"1447",27,"Regular Season","27-6","BAY","CRV",74,66,20,12,21,21,19,8,19,20,0,0,"BAY","CRV",1,0,"2023-2024","27-6_2023-2024"
"1448",27,"Regular Season","27-7","FEN","BAS",111,96,32,23,23,33,34,20,24,18,0,0,"FEN","BAS",1,0,"2023-2024","27-7_2023-2024"
"1449",27,"Regular Season","27-8","VIL","MIL",80,77,22,17,23,18,13,22,21,21,0,0,"VIL","MIL",1,0,"2023-2024","27-8_2023-2024"
"1450",27,"Regular Season","27-9","ZAL","OLY",76,95,20,19,17,20,23,18,28,26,0,0,"OLY","ZAL",0,1,"2023-2024","27-9_2023-2024"
"1451",28,"Regular Season","28-1","EFE","BAY",109,86,26,27,35,21,28,21,16,21,0,0,"EFE","BAY",1,0,"2023-2024","28-1_2023-2024"
"1452",28,"Regular Season","28-2","MAC","ZAL",83,76,21,21,14,27,21,19,22,14,0,0,"MAC","ZAL",1,0,"2023-2024","28-2_2023-2024"
"1453",28,"Regular Season","28-3","ASM","CRV",98,80,25,21,23,29,17,21,22,20,0,0,"ASM","CRV",1,0,"2023-2024","28-3_2023-2024"
"1454",28,"Regular Season","28-4","OLY","BOL",74,69,21,16,20,17,22,24,5,18,0,0,"OLY","BOL",1,0,"2023-2024","28-4_2023-2024"
"1455",28,"Regular Season","28-5","RMB","FEN",79,89,15,18,25,21,20,23,24,22,0,0,"FEN","RMB",0,1,"2023-2024","28-5_2023-2024"
"1456",28,"Regular Season","28-6","VAL","BAR",78,88,18,24,15,21,18,19,22,29,0,0,"BAR","VAL",0,1,"2023-2024","28-6_2023-2024"
"1457",28,"Regular Season","28-7","MIL","PAR",85,83,22,19,23,21,21,19,27,16,0,0,"MIL","PAR",1,0,"2023-2024","28-7_2023-2024"
"1458",28,"Regular Season","28-8","PAN","VIL",85,67,20,18,21,26,17,19,14,17,0,0,"PAN","VIL",1,0,"2023-2024","28-8_2023-2024"
